Ligase,Scaffold_ID,Recruiter_Count,Scaffold_SMILES,Murcko_SMILES,Scaffold_Class,Scaffold_Center_of_Mass_X,Scaffold_Center_of_Mass_Y,Scaffold_Center_of_Mass_Z,Ligase_Scaffold_Connectivity,Total_Recruiters,Recruiter_Density_Score,Shannon_Diversity_Index,Normalized_Diversity
MDM2,MDM2_SCAF_6,1,c1c[nH]cn1,c1c[nH]cn1,Monocyclic_Hetero,1.480297366166875e-16,-8.388351741612295e-16,-0.2707295331313958,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_60,1,c1ccc(-c2c(-c3nnn[nH]3)nc(C3CCCCC3)n2-c2ccccc2)cc1,c1ccc(-c2c(-c3nnn[nH]3)nc(C3CCCCC3)n2-c2ccccc2)cc1,Polycyclic_Hetero,1.7763568394002506e-16,-1.184607967275042e-15,0.1665000174627647,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_61,1,O=C(NCCN1CCN(C2CCCCC2)CC1)c1[nH]c2ccccc2c1-c1c(-c2ccccc2)ncn1Cc1ccccc1,O=C(NCCN1CCN(C2CCCCC2)CC1)c1[nH]c2ccccc2c1-c1c(-c2ccccc2)ncn1Cc1ccccc1,Polycyclic_Hetero,-5.388622364858843e-13,-2.4015398455397844e-10,-0.0627279630223727,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_62,1,O=C1c2nc(-c3cncnc3)[nH]c2[C@H](c2ccccc2)N1Cc1ccccc1,O=C1c2nc(-c3cncnc3)[nH]c2[C@H](c2ccccc2)N1Cc1ccccc1,Polycyclic_Hetero,-1.8592534919055955e-14,1.1437764315916058e-14,-1.3026616822268502e-15,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_63,1,O=C(N[C@H]1CCN(c2ccccc2)C1)c1c[nH]c2ccccc12,O=C(N[C@H]1CCN(c2ccccc2)C1)c1c[nH]c2ccccc12,Polycyclic_Hetero,-6.407572884979475e-15,8.009466106224343e-15,-0.0538763730578907,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_64,1,O=C(NCc1c[nH]nn1)c1cc(C2=C(c3csc(C(=O)NCc4c[nH]nn4)c3)CCC2)cs1,O=C(NCc1c[nH]nn1)c1cc(C2=C(c3csc(C(=O)NCc4c[nH]nn4)c3)CCC2)cs1,Polycyclic_Hetero,4.671682328195111e-14,2.8056697426553188e-14,0.1004752394501783,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_65,4,O=C1c2ccccc2[C@](OCC2CC2)(c2ccccc2)N1Cc1ccccn1,O=C1c2ccccc2[C@](OCC2CC2)(c2ccccc2)N1Cc1ccccn1,Polycyclic_Hetero,-1.4559908834144156e-13,9.50484135842089e-14,2.9951152669127626e-13,1,97,0.0412371134020618,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_66,2,O=C1c2ccccc2[C@](OCC2CC2)(c2ccccc2)N1Cc1ccccc1,O=C1c2ccccc2[C@](OCC2CC2)(c2ccccc2)N1Cc1ccccc1,Polycyclic_Hetero,-4.702121045471251e-16,9.56533327490772e-15,-3.9793876255191886e-15,1,97,0.0206185567010309,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_67,1,c1ccc(Cn2c(-c3ccc4sccc4c3)nc3ncnc(NCC4CC4)c32)cc1,c1ccc(Cn2c(-c3ccc4sccc4c3)nc3ncnc(NCC4CC4)c32)cc1,Polycyclic_Hetero,1.8059627867235882e-14,2.786442101020001e-15,-6.260787095729314e-15,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_68,1,O=c1[nH]c(-c2cc3nc(N4CCO[C@@H]5CCC[C@H]54)n(CC4CCCCC4)c3c(-c3cccnc3)n2)no1,O=c1[nH]c(-c2cc3nc(N4CCO[C@@H]5CCC[C@H]54)n(CC4CCCCC4)c3c(-c3cccnc3)n2)no1,Polycyclic_Hetero,-2.8036396733622336e-14,-1.626150194892141e-14,-3.936801864893248e-15,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_69,1,O=c1[nH]c(-c2cc3ncn(CC4CCCCC4)c3c(-c3cccnc3)n2)no1,O=c1[nH]c(-c2cc3ncn(CC4CCCCC4)c3c(-c3cccnc3)n2)no1,Polycyclic_Hetero,1.841119849170051e-15,9.649688455700321e-15,-0.0728241762359001,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_7,1,C1=NN2C(=NC3=C([C@@H]2c2ccccc2)[C@@H](c2ccccc2)Oc2ccccc23)N1,C1=NN2C(=NC3=C([C@@H]2c2ccccc2)[C@@H](c2ccccc2)Oc2ccccc23)N1,Polycyclic_Hetero,-1.2330562103283654e-15,-3.599957211763274e-15,-1.2207728917580443e-14,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_70,1,O=c1[nH]c(-c2cc3nc(CC4CC4)n(CC4CCCCC4)c3c(-c3cccnc3)n2)no1,O=c1[nH]c(-c2cc3nc(CC4CC4)n(CC4CCCCC4)c3c(-c3cccnc3)n2)no1,Polycyclic_Hetero,-1.5644573759071388e-14,-9.693395511554817e-15,-4.9247962030269015e-14,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_71,1,c1ccc(-c2ccccc2)cc1,c1ccc(-c2ccccc2)cc1,Bicyclic,1.312081756375185e-15,3.3306690738754696e-16,-3.2802043909379627e-17,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_72,1,C([C@@H](C(=O)O)N)SCC(=O)O,,Acyclic,7.105427357601002e-16,-3.730349362740526e-15,3.1086244689504387e-15,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_73,1,C=C1C(=O)NCCN1C(=O)N1C(c2ccccc2)=N[C@@H](c2ccccc2)[C@H]1c1ccccc1,C=C1C(=O)NCCN1C(=O)N1C(c2ccccc2)=N[C@@H](c2ccccc2)[C@H]1c1ccccc1,Polycyclic_Hetero,1.637676349306722e-14,-1.08422043273262e-14,-3.243409439659317e-14,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_74,1,CC(C)C[C@@H](CNC(=O)O)N,,Acyclic,-9.08943702197744e-15,-4.934324553889585e-16,-0.0295063356143332,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_75,1,C(CCNC(=N)N)C[C@@H](C(=O)O)N,,Acyclic,-1.0259992089639376e-15,1.1867901297717193e-15,-0.0600586216813817,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_76,1,O=C(NCCc1c[nH]cn1)C1CC=CC1,O=C(NCCc1c[nH]cn1)C1CC=CC1,Bicyclic_Hetero,-8.541315802782871e-15,1.4358884451818693e-15,-0.0151157609948707,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_8,2,O=C(c1[nH]c2ccccc2c1-c1c(-c2ccccc2)ncn1Cc1ccccc1)N1CCCC1,O=C(c1[nH]c2ccccc2c1-c1c(-c2ccccc2)ncn1Cc1ccccc1)N1CCCC1,Polycyclic_Hetero,3.4861002973229915e-14,2.7348493839933024e-14,0.068310828291134,1,97,0.0206185567010309,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_9,2,c1ccc(Cn2cnc(-c3ccccc3)c2-c2c[nH]c3ccccc23)cc1,c1ccc(Cn2cnc(-c3ccccc3)c2-c2c[nH]c3ccccc23)cc1,Polycyclic_Hetero,-1.0947764434129804e-14,1.2149701534702255e-14,0.1396291909986966,1,97,0.0206185567010309,4.229819073997704,0.9766981112991004
PARKIN,PARKIN_SCAF_1,1,c1cc2c(cn1)ncn2[C@H]1CCCO1,c1cc2c(cn1)ncn2[C@H]1CCCO1,Polycyclic_Hetero,5.027089855502709e-15,-4.796163466380678e-16,5.3290705182007506e-17,1,31,0.032258064516129,2.994588138569431,0.9303211125555136
PARKIN,PARKIN_SCAF_10,1,O=C(Oc1ccccc1)C1CC1,O=C(Oc1ccccc1)C1CC1,Bicyclic_Hetero,2.8482267049929024e-14,-2.588838234694115e-14,-0.0274599461902263,1,31,0.032258064516129,2.994588138569431,0.9303211125555136
PARKIN,PARKIN_SCAF_11,7,c1ccccc1,c1ccccc1,Monocyclic,6.291263806209222e-16,6.291263806209222e-16,-5.169475958410885e-16,1,31,0.2258064516129032,2.994588138569431,0.9303211125555136
PARKIN,PARKIN_SCAF_12,1,O=C(NC[PH](=O)NCCc1ccccc1)OCc1ccccc1,O=C(NC[PH](=O)NCCc1ccccc1)OCc1ccccc1,Bicyclic_Hetero,2.1397025565503018e-15,7.569702440626067e-17,-0.1157757227582961,1,31,0.032258064516129,2.994588138569431,0.9303211125555136
PARKIN,PARKIN_SCAF_13,1,c1ccc(Cn2ccnn2)cc1,c1ccc(Cn2ccnn2)cc1,Bicyclic_Hetero,-5.540541570510305e-15,-1.2244173928723156e-14,-0.1398957416919815,1,31,0.032258064516129,2.994588138569431,0.9303211125555136
PARKIN,PARKIN_SCAF_14,1,C([C@H]([C@H]([C@@H]([C@H](C=O)O)O)O)O)O,,Acyclic,-6.476300976980081e-15,-1.7486012637846217e-15,-0.0780961142493702,1,31,0.032258064516129,2.994588138569431,0.9303211125555136
PARKIN,PARKIN_SCAF_15,1,c1cncc(Oc2ccco2)c1,c1cncc(Oc2ccco2)c1,Bicyclic_Hetero,7.765717893299121e-15,-1.975028328017384e-15,-0.1955578736821477,1,31,0.032258064516129,2.994588138569431,0.9303211125555136
PARKIN,PARKIN_SCAF_16,1,O=C(CN1CCCCC1)Nc1ccc2c(c1)OCO2,O=C(CN1CCCCC1)Nc1ccc2c(c1)OCO2,Polycyclic_Hetero,6.073220004976532e-15,-1.4918996968746702e-14,-0.0551457955084429,1,31,0.032258064516129,2.994588138569431,0.9303211125555136
PARKIN,PARKIN_SCAF_17,1,c1cc(CNc2ccc3c(c2)OCCO3)ccn1,c1cc(CNc2ccc3c(c2)OCCO3)ccn1,Polycyclic_Hetero,4.0134562340199415e-14,-8.666678485980128e-15,4.968248035197576e-15,1,31,0.032258064516129,2.994588138569431,0.9303211125555136
PARKIN,PARKIN_SCAF_18,1,O=C(Cc1cn2ccccc2n1)Nc1ccccc1,O=C(Cc1cn2ccccc2n1)Nc1ccccc1,Polycyclic_Hetero,-7.07489622442381e-14,1.1056433546485779e-13,-0.1604736359478178,1,31,0.032258064516129,2.994588138569431,0.9303211125555136
PARKIN,PARKIN_SCAF_19,1,C(=O)[Fe](C#N)(C#N)[Ni],,Acyclic,3.5033704332616053e-15,7.820904417914991e-15,-2.8619082412559588e-15,1,31,0.032258064516129,2.994588138569431,0.9303211125555136
PARKIN,PARKIN_SCAF_2,1,O=C(Nc1ccccc1)OCc1ccccc1,O=C(Nc1ccccc1)OCc1ccccc1,Bicyclic_Hetero,-6.809367884367627e-16,-7.290464528371862e-15,0.020383537176108,1,31,0.032258064516129,2.994588138569431,0.9303211125555136
PARKIN,PARKIN_SCAF_20,1,c1ncc2[nH]cc(CN3CCCC3)c2n1,c1ncc2[nH]cc(CN3CCCC3)c2n1,Polycyclic_Hetero,2.8712664429960946e-15,-0.0600586216813778,-9.616828406408252e-15,1,31,0.032258064516129,2.994588138569431,0.9303211125555136
PARKIN,PARKIN_SCAF_21,1,c1ncc2[nH]cc([C@H]3CCCN3)c2n1,c1ncc2[nH]cc([C@H]3CCCN3)c2n1,Polycyclic_Hetero,2.4424906541753444e-15,1.0034708107188917e-15,7.686159401251084e-16,1,31,0.032258064516129,2.994588138569431,0.9303211125555136
PARKIN,PARKIN_SCAF_22,1,c1ncc2scc(CN3CCCC3)c2n1,c1ncc2scc(CN3CCCC3)c2n1,Polycyclic_Hetero,-1.5794056538810862e-11,-8.026975909355575e-12,0.1420566366473462,1,31,0.032258064516129,2.994588138569431,0.9303211125555136
PARKIN,PARKIN_SCAF_23,1,c1ccc2[nH]ccc2c1,c1ccc2[nH]ccc2c1,Bicyclic_Hetero,-1.1310397063368782e-15,9.43689570931383e-16,-2.8449465006019636e-16,1,31,0.032258064516129,2.994588138569431,0.9303211125555136
PARKIN,PARKIN_SCAF_24,1,C1CCOCC1,C1CCOCC1,Monocyclic_Hetero,-1.2628786905111156e-15,-8.881784197001252e-16,1.3565537582138633e-15,1,31,0.032258064516129,2.994588138569431,0.9303211125555136
PARKIN,PARKIN_SCAF_25,1,O=c1[nH]cnc2c1ncn2[C@H]1CCCO1,O=c1[nH]cnc2c1ncn2[C@H]1CCCO1,Polycyclic_Hetero,1.2434497875801754e-16,-1.874056465567264e-15,-0.0864745153919555,1,31,0.032258064516129,2.994588138569431,0.9303211125555136
PARKIN,PARKIN_SCAF_3,1,N=C1N[C@H]2CSC[C@H]2N1,N=C1N[C@H]2CSC[C@H]2N1,Bicyclic_Hetero,2.602856202176756e-15,-3.1086244689504387e-15,3.4540271877227088e-15,1,31,0.032258064516129,2.994588138569431,0.9303211125555136
PARKIN,PARKIN_SCAF_4,1,c1ccc2[nH]c(-c3cscn3)nc2c1,c1ccc2[nH]c(-c3cscn3)nc2c1,Polycyclic_Hetero,4.123685520036296e-15,2.1548900230343515e-14,-0.1398957416919231,1,31,0.032258064516129,2.994588138569431,0.9303211125555136
PARKIN,PARKIN_SCAF_5,1,c1ccn2ccnc2c1,c1ccn2ccnc2c1,Bicyclic_Hetero,3.789561257387201e-15,1.5395092608135505e-15,7.401486830834377e-18,1,31,0.032258064516129,2.994588138569431,0.9303211125555136
PARKIN,PARKIN_SCAF_6,1,c1ccncc1,c1ccncc1,Monocyclic_Hetero,1.574498107650222e-15,7.468773074751053e-16,2.0236337857940357e-15,1,31,0.032258064516129,2.994588138569431,0.9303211125555136
PARKIN,PARKIN_SCAF_7,1,O=c1[nH]c2c(c(=O)[nH]1)Nc1ccccc1N2,O=c1[nH]c2c(c(=O)[nH]1)Nc1ccccc1N2,Polycyclic_Hetero,-1.3473018996753203e-16,-1.702341971091907e-15,-0.0780961142493708,1,31,0.032258064516129,2.994588138569431,0.9303211125555136
PARKIN,PARKIN_SCAF_8,1,C(COCCOCCO)O,,Acyclic,2.868076146948321e-15,-7.771561172376097e-16,-0.0712952943561865,1,31,0.032258064516129,2.994588138569431,0.9303211125555136
PARKIN,PARKIN_SCAF_9,1,O=c1[nH]cnc2[nH]ccc12,O=c1[nH]cnc2[nH]ccc12,Bicyclic_Hetero,3.21224528458212e-15,-2.0724163126336256e-16,-1.2619535046572613e-15,1,31,0.032258064516129,2.994588138569431,0.9303211125555136
RNF4,RNF4_SCAF_1,1,C1CCOC1,C1CCOC1,Monocyclic_Hetero,2.083803215450294e-15,3.3989904907754798e-15,-1.389913825059571e-15,1,1,1.0,0.0,0.0
SOCS2,SOCS2_SCAF_1,5,O=C(Cc1ccccc1)N[C@@H](Cc1ccccc1)C(=O)NCc1ccccc1,O=C(Cc1ccccc1)N[C@@H](Cc1ccccc1)C(=O)NCc1ccccc1,Polycyclic_Hetero,-4.492133161175633e-15,-4.594615286525648e-15,2.036832241331537e-14,1,5,1.0,0.0,0.0
TRIM21,TRIM21_SCAF_1,1,[BH2-]1OC2OCC[C@H]2O1,[BH2-]1OC2OCC[C@H]2O1,Bicyclic_Hetero,4.2500725161431766e-15,4.718447854656915e-16,-0.0784600561167666,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_10,2,c1ccc2[nH]cnc2c1,c1ccc2[nH]cnc2c1,Bicyclic_Hetero,7.197205794303349e-14,-1.4151642820555327e-14,5.924150059399837e-14,1,74,0.027027027027027,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_11,1,O=C(c1ccco1)N1CCN(C(=O)C2CC2)CC1,O=C(c1ccco1)N1CCN(C(=O)C2CC2)CC1,Polycyclic_Hetero,-3.983741441302032e-16,-3.6490418529959193e-16,0.0635198716884932,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_12,1,O=C(Nc1ccccc1)c1ccccc1,O=C(Nc1ccccc1)c1ccccc1,Bicyclic_Hetero,2.9890619893754215e-15,-3.2623476569754602e-15,0.0156415788100999,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_13,1,c1ncc2cn[nH]c2n1,c1ncc2cn[nH]c2n1,Bicyclic_Hetero,-5.018208071305708e-14,2.3400085288253303e-15,9.247303777416305e-14,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_14,1,O=C(c1csnn1)N1CCOCC1,O=C(c1csnn1)N1CCOCC1,Bicyclic_Hetero,1.1870555043975111e-14,-8.286300938338669e-15,-0.0274599461902646,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_15,1,O=C(NC1CC1)c1ccc2c(c1)OCO2,O=C(NC1CC1)c1ccc2c(c1)OCO2,Polycyclic_Hetero,-8.779302071651238e-15,2.049642507000289e-16,3.407530667887981e-15,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_16,1,c1ccc(-n2cnc3ccccc32)cc1,c1ccc(-n2cnc3ccccc32)cc1,Polycyclic_Hetero,1.865174681370263e-15,-1.3500311979441904e-15,-0.0864745153919549,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_17,2,c1ccc(-c2ccccc2)cc1,c1ccc(-c2ccccc2)cc1,Bicyclic,1.312081756375185e-15,3.3306690738754696e-16,-3.2802043909379627e-17,1,74,0.027027027027027,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_18,1,O=S1(=O)CCNCC1,O=S1(=O)CCNCC1,Monocyclic_Hetero,-1.240837498110469e-15,2.873518416676876e-16,-2.775557561562892e-17,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_19,1,O=C(c1ccccc1)N1CCCCC1,O=C(c1ccccc1)N1CCCCC1,Bicyclic_Hetero,-4.655279992911001e-15,-4.287757888207501e-16,-0.0600586216813828,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_2,13,c1ccccc1,c1ccccc1,Monocyclic,6.291263806209222e-16,6.291263806209222e-16,-5.169475958410885e-16,1,74,0.1756756756756756,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_20,1,c1ccc(-c2nnco2)cc1,c1ccc(-c2nnco2)cc1,Bicyclic_Hetero,4.62636465084977e-13,-1.7171884829114042e-13,8.518675960712084e-14,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_21,4,c1ccc(N2CCNCC2)cc1,c1ccc(N2CCNCC2)cc1,Bicyclic_Hetero,-9.223391281501301e-16,-5.6185825223145424e-14,0.0156415788102423,1,74,0.054054054054054,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_22,1,c1ccc(-n2ccnn2)cc1,c1ccc(-n2ccnn2)cc1,Bicyclic_Hetero,-3.20731096002823e-16,6.291263806209222e-16,-1.3322676295501878e-15,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_23,1,c1ccc2scnc2c1,c1ccc2scnc2c1,Bicyclic_Hetero,-1.7743742982848485e-15,2.537652627714644e-15,8.624053851998984e-17,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_24,1,c1ccc(Cn2ccnc2)cc1,c1ccc(Cn2ccnc2)cc1,Bicyclic_Hetero,1.937843824800273e-15,-1.3524535027251909e-15,-1.5442192978877176e-15,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_25,2,c1ccc2c(c1)CCCN2,c1ccc2c(c1)CCCN2,Bicyclic_Hetero,-9.278292420081666e-16,-7.190015778524823e-16,-2.3922662792518253e-16,1,74,0.027027027027027,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_26,1,c1cc(N2CCNCC2)ncn1,c1cc(N2CCNCC2)ncn1,Bicyclic_Hetero,3.793262000802618e-15,-1.5173048003210472e-15,-3.5850951836854015e-17,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_27,1,c1nsc(N2CCCNCC2)n1,c1nsc(N2CCCNCC2)n1,Bicyclic_Hetero,1.1032841307212493e-15,-3.7007434154171886e-16,-4.903485025427775e-16,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_28,1,O=S(=O)(Nc1ccccn1)c1ccccc1,O=S(=O)(Nc1ccccn1)c1ccccc1,Bicyclic_Hetero,-2.8626673681104045e-14,2.6790535601916282e-14,0.0156415788100847,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_29,1,c1ccc2c(c1)CNC2,c1ccc2c(c1)CNC2,Bicyclic_Hetero,3.651400169878292e-15,-5.304398895431303e-16,5.181040781584064e-16,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_3,1,O=c1cccnn1Cc1ccno1,O=c1cccnn1Cc1ccno1,Bicyclic_Hetero,-1.1990408665951693e-15,1.740274591099933e-15,-1.454392162258955e-15,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_30,1,c1csc(-c2cnc[nH]2)n1,c1csc(-c2cnc[nH]2)n1,Bicyclic_Hetero,-1.1250259982868252e-15,4.588921835117314e-16,0.089687321915311,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_31,1,C1CCNCC1,C1CCNCC1,Monocyclic_Hetero,-1.436759208338438e-16,2.3510605227356256e-16,9.07770590722922e-16,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_32,1,c1cnoc1,c1cnoc1,Monocyclic_Hetero,5.551115123125784e-16,1.3183898417423734e-16,-2.5283594662361963e-16,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_33,1,O=C1NCC[C@@H]1Oc1ccccc1,O=C1NCC[C@@H]1Oc1ccccc1,Bicyclic_Hetero,2.3314683517128287e-15,-2.308338705366472e-15,-0.0780961142493688,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_34,1,O=C(c1ccco1)N1CCNCC1,O=C(c1ccco1)N1CCNCC1,Bicyclic_Hetero,1.7763568394002505e-15,-3.8191672047105375e-16,-0.0864745153919559,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_35,1,c1ccc(N2CCCC2)nc1,c1ccc(N2CCCC2)nc1,Bicyclic_Hetero,5.0201388939572306e-15,-1.4288087621262885e-15,4.923597761381129e-16,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_36,1,O=C(NCc1cccnc1)C1CC1,O=C(NCc1cccnc1)C1CC1,Bicyclic_Hetero,1.6306955785694302e-14,8.852918398360998e-15,-0.0864745153919527,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_37,1,O=S1(=O)CCN(Cc2ccco2)CC1,O=S1(=O)CCN(Cc2ccco2)CC1,Bicyclic_Hetero,9.210739167260558e-15,6.661338147750939e-16,-0.0448379083436732,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_38,1,O=C(Nc1cn[nH]c1)C1CCC1,O=C(Nc1cn[nH]c1)C1CCC1,Bicyclic_Hetero,-2.9348504303134573e-15,-1.6074098573920744e-15,-0.0572641915567676,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_39,1,C1CCCC2(CC1)CCCNC2,C1CCCC2(CC1)CCCNC2,Bicyclic_Hetero,-2.73855012740872e-15,-2.889944176221241e-15,-0.0008872273866095,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_4,1,c1cnc(N2CC[C@]3(CCOC3)C2)cn1,c1cnc(N2CC[C@]3(CCOC3)C2)cn1,Polycyclic_Hetero,-7.386683857172708e-15,2.773707189855183e-15,0.0203835371761124,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_40,1,c1nnc(N2CCCCC2)s1,c1nnc(N2CCCCC2)s1,Bicyclic_Hetero,-4.54182146437564e-16,-1.312081756375185e-15,-0.0274599461902672,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_41,1,O=C(c1ccc2c(c1)OCO2)N1CCCCCC1,O=C(c1ccc2c(c1)OCO2)N1CCCCCC1,Polycyclic_Hetero,6.426605279687335e-15,8.247371040072592e-17,0.0718884137729437,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_42,1,c1ccc(CN2CCOCC2)cc1,c1ccc(CN2CCOCC2)cc1,Bicyclic_Hetero,-1.843604634034689e-13,-1.985713181186709e-14,0.1420566366440137,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_43,1,O=C(c1cccs1)N1CCNCC1,O=C(c1cccs1)N1CCNCC1,Bicyclic_Hetero,3.552713678800501e-16,3.0642155479654322e-15,-0.0864745153919566,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_44,1,O=C(C1CC1)N1CCN(c2ccccc2)CC1,O=C(C1CC1)N1CCN(c2ccccc2)CC1,Polycyclic_Hetero,2.162714451969805e-14,0.0718884137729546,-9.09114053878771e-15,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_45,1,O=C(Nc1ccccc1)[C@@H]1CCCO1,O=C(Nc1ccccc1)[C@@H]1CCCO1,Bicyclic_Hetero,4.342205607422835e-15,3.2895497025930564e-15,-0.044837908343673,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_46,1,C1C[C@@H]2CNC[C@@H]2C1,C1C[C@@H]2CNC[C@@H]2C1,Bicyclic_Hetero,-1.2899734190882769e-15,2.019548549556237e-15,9.62193288008469e-16,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_47,1,c1ccc2[nH]ncc2c1,c1ccc2[nH]ncc2c1,Bicyclic_Hetero,-2.516505522483688e-16,-3.552713678800501e-16,-3.3306690738754695e-17,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_48,1,O=C(c1ccco1)N1CCCC1,O=C(c1ccco1)N1CCCC1,Bicyclic_Hetero,-3.629946584861382e-15,-4.489162664788678e-16,-0.0572641915567669,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_49,1,O=C(Nc1cn[nH]c1)c1ccon1,O=C(Nc1cn[nH]c1)c1ccon1,Bicyclic_Hetero,1.8231030720160467e-15,-1.9458119326325117e-15,0.0699795282264265,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
TRIM21,TRIM21_SCAF_5,1,c1ccc(C(c2ccccc2)N2CCC2)cc1,c1ccc(C(c2ccccc2)N2CCC2)cc1,Polycyclic_Hetero,-7.080937143822506e-15,-6.3217405166891255e-15,-6.4719471611972356e-15,1,74,0.0135135135135135,3.722329928679312,0.9247216677356964
