MW,LogP,TPSA,HBA,HBD,Rotatable_Bonds,Ring_Count,Aromatic_Rings,Fraction_CSP3,Heavy_Atom_Count,Chiral_Atoms,Formal_Charge,QED,BertzCT,HallKierAlpha,Kappa1,Kappa2,Kappa3,NumSpiroAtoms,NumBridgeheadAtoms,NumAliphaticRings,NumSaturatedRings,NumHeteroAtoms,MolMR,SA_Score,Lipinski_Pass,Veber_Pass,Egan_Pass,Ghose_Pass,Muegge_Pass,RECRUITER_CODE,SMILES,PAINS_Hits,Brenk_Hits
167.197,0.59769,83.38,4,3,0,2,2,0.0,11,,0,0.5014913838271434,441.3146575841347,-1.43,6.291056810075463,2.0257943511578227,0.8742647691024565,0,0,0,0,6,43.48579999999999,,True,True,True,False,False,L00086,c1c2c([nH]n1)NC(=S)N=C2N,None,Thiocarbonyl_group
556.6180000000003,3.937700000000002,139.31,7,2,10,4,4,0.11538461538461539,38,,0,0.29949655436522443,1686.0554234862693,-4.289999999999999,26.764003115557223,10.597580184598932,5.357946861537031,0,0,0,0,12,142.91209999999987,,True,True,False,False,True,L00218,COc1ccc(cc1)S(=O)(=O)Nc2ccc(c3c2cccc3)N(CC(=O)O)S(=O)(=O)c4ccc(cc4)OC,None,None
150.174,-0.9958,58.92,4,2,7,0,0,1.0,10,,0,0.4571376225737072,49.70950594454669,-0.16,9.839999999999998,8.840000000000002,7.840000000000001,0,0,0,0,4,35.80959999999999,,True,True,True,False,False,L00024,C(COCCOCCO)O,None,Aliphatic_long_chain
177.17799999999997,2.3879200000000007,33.120000000000005,2,1,0,2,2,0.1,13,,0,0.6697615652021532,467.67655358415965,-1.64,7.9810659712403496,2.6925643983083427,1.3268646791142802,0,0,0,0,3,48.102800000000016,,True,True,True,False,False,L00436,Cc1cc(c2cc(ccc2n1)F)O,None,None
180.159,1.1955999999999996,77.76,3,3,2,1,1,0.0,13,,0,0.47162133314166776,354.632376249924,-1.9699999999999998,9.120661831368995,3.62041597443835,2.516894309601189,0,0,0,0,4,46.44140000000001,,True,True,True,False,False,L00216,c1cc(c(cc1C=CC(=O)O)O)O,catechol_A(92),catechol; Michael_acceptor_1
251.32999999999996,1.6006999999999998,55.32000000000001,5,0,6,1,1,0.6153846153846154,18,,0,0.7187661566212672,384.9728719441331,-1.65,14.411162079510705,6.934520290244559,3.9797748678267575,0,0,0,0,5,70.69100000000005,,True,True,True,False,True,L00040,CCc1cc(nc(n1)N(C)CC(=O)OCC)CC,None,None
251.32999999999996,1.6006999999999998,55.32000000000001,5,0,6,1,1,0.6153846153846154,18,,0,0.7187661566212672,384.9728719441331,-1.65,14.411162079510705,6.934520290244559,3.9797748678267575,0,0,0,0,5,70.69100000000005,,True,True,True,False,True,L00718,CCc1cc(nc(n1)N(C)CC(=O)OCC)CC,None,None
460.93300000000016,5.165800000000004,99.41999999999999,4,2,9,2,2,0.375,32,,0,0.5376417620224883,1017.6495465259201,-3.1099999999999994,25.15317082564698,10.46884951405835,6.443291342909603,0,0,0,0,8,119.05250000000004,,True,True,True,True,False,L00623,Cc1ccc(cc1OCC(C)(C)C#N)C(C(C)C(=O)O)NC(=O)C(c2ccc(cc2)Cl)F,None,None
464.53700000000015,4.968320000000004,88.52,4,2,10,3,3,0.2962962962962963,34,,0,0.4423755328789821,1116.23382194597,-3.7399999999999993,24.89366501791666,11.407475312765508,6.187039659921451,0,0,0,0,7,127.36550000000007,,True,True,True,True,True,L00624,CCOc1cccnc1Cc2ccc(cc2)C(C(=O)NC(c3ccc(cc3)C)C(C)C(=O)O)F,None,None
347.8060000000001,2.0841000000000003,94.23,6,1,3,3,2,0.375,24,,0,0.9130895683927259,754.9976709599312,-2.2500000000000004,16.60229916897507,7.105665294924554,3.467237289722543,0,0,1,1,8,90.24940000000004,,True,True,True,True,True,L00497,CCC(=O)N1CCOCC1c2cc(cc(c2)Cl)c3ncnc(n3)N,None,None
360.4540000000002,2.8153000000000006,78.87,4,2,6,3,1,0.6,26,,0,0.8154987513047129,619.992125649829,-2.24,18.548091701709037,8.919294508058544,5.129064922586611,0,0,2,2,6,99.52550000000008,,True,True,True,True,True,L00545,c1cc(cc(c1)OCC(=O)NC2CCCCC2)N3CCC(CC3)C(=O)O,None,None
369.4610000000002,4.074800000000002,75.63,3,2,7,3,2,0.45454545454545453,27,,0,0.7214042268792293,793.999401095735,-2.56,19.208502772812476,9.3975768538948,5.982137883187754,0,0,1,1,5,105.03250000000007,,True,True,True,True,True,L00546,c1cc(cc2c1ccc(c2)OCC(=O)NC3CCCCCC3)CCC(=O)O,None,None
503.5950000000005,5.701320000000004,94.09,5,2,8,5,3,0.4,37,,0,0.38306783455203874,1294.7163732723066,-3.7399999999999998,24.932467974676506,11.11322190336158,5.983921939647693,0,0,2,1,7,140.47349999999992,,False,True,True,False,False,L00547,Cc1cc2c(cc1C(CC(=O)O)c3ccc4ccc(cc4c3)OCC(=O)NC5CCCCCC5)OCO2,None,None
475.5410000000003,5.002800000000004,94.09,5,2,8,5,3,0.35714285714285715,35,,0,0.476084520751124,1233.3446481244384,-3.7399999999999998,23.023015460227555,10.2558721611409,5.5044049359104426,0,0,2,1,7,131.11950000000002,,True,True,True,True,False,L00548,c1cc(cc2c1ccc(c2)OCC(=O)NC3CCCCC3)C(CC(=O)O)c4ccc5c(c4)OCO5,None,None
473.5250000000002,4.778800000000004,94.09,5,2,8,5,3,0.2857142857142857,35,,0,0.45757022317833046,1283.6776904749445,-3.9999999999999996,22.775510204081634,10.092,5.3994490358126725,0,0,2,0,7,131.02550000000002,,True,True,True,True,True,L00549,c1cc(cc2c1ccc(c2)OCC(=O)NC3CCCC=C3)C(CC(=O)O)c4ccc5c(c4)OCO5,None,isolated_alkene
489.5680000000003,5.045300000000004,94.09,5,2,8,5,3,0.3793103448275862,36,,0,0.4601919905566254,1249.743013813588,-3.7399999999999998,23.976551023146243,10.893554671973638,5.726692202113056,0,0,2,1,7,135.98649999999995,,True,True,True,False,False,L00550,c1cc(cc2c1ccc(c2)OCC(=O)NC3CCCCC3)C(CC(=O)O)c4ccc5c(c4)OCCO5,None,None
503.59500000000037,5.435400000000004,94.09,5,2,8,5,3,0.4,37,,0,0.397995391684356,1264.1613338064674,-3.7399999999999998,24.932467974676506,11.542596115949438,6.339713654097767,0,0,2,1,7,140.6034999999999,,False,True,True,False,False,L00551,c1cc(cc2c1ccc(c2)OCC(=O)NC3CCCCCC3)C(CC(=O)O)c4ccc5c(c4)OCCO5,None,None
633.748,5.923200000000005,132.8,8,2,12,5,5,0.15625,44,,0,0.17421590099868808,1990.0506102560637,-4.809999999999999,30.641369512024948,12.819387154183103,6.711600660054865,0,0,0,0,12,169.54949999999963,,False,False,False,False,False,L00625,CCOc1ccc(cc1)S(=O)(=O)Nc2cc(c(c3c2cccc3)NS(=O)(=O)c4ccc(cc4)OCC)CC(=O)n5cccc5,sulfonamide_D(2),None
682.5760000000001,6.472800000000006,91.78,7,1,6,8,3,0.42857142857142855,47,,0,0.31657560229019366,1752.016177543616,-3.5699999999999994,30.743829049551213,11.543400750712669,5.116237770116636,1,2,5,4,12,175.41079999999963,,False,True,False,False,False,L00626,COC1CC2(C1)CN(C2)c3cc(c(c(c3)Cl)C(=O)N4Cc5cccc(c5OC4)c6cc(c(cc6F)C(=O)O)N7C8CCC7COC8)Cl,None,None
209.267,-0.40349999999999914,66.84,4,1,4,1,0,1.0,13,,0,0.6378928881466795,232.87709722476774,-0.17000000000000007,10.907942322681215,4.898616330019288,5.197679281804256,0,0,1,1,6,48.29160000000003,,True,True,True,False,True,L00727,C1COCCN1CCCS(=O)(=O)O,None,Sulfonic_acid_2
118.17599999999997,0.5282,40.46,2,2,2,0,0,1.0,8,,0,0.5548951576761242,61.419011889093376,-0.08,7.919999999999998,2.464484911550468,5.92,0,0,0,0,2,32.59559999999998,,True,True,True,False,False,L00698,CC(CC(C)(C)O)O,None,None
278.356,-0.642199999999999,82.26,4,4,8,1,1,0.42857142857142855,20,,0,0.5096081327911819,390.30497326010345,-1.9200000000000002,16.135309734513275,9.058615311909263,6.306316486572994,0,0,0,0,6,77.98880000000004,,True,True,True,False,True,L00332,CNCC(=O)NCc1ccc(cc1)CNC(=O)CNC,None,None
278.356,-0.642199999999999,82.26,4,4,8,1,1,0.42857142857142855,20,,0,0.5096081327911819,411.30497326010345,-1.9200000000000002,16.135309734513275,9.058615311909263,6.306316486572994,0,0,0,0,6,77.98880000000004,,True,True,True,False,True,L00333,CNCC(=O)NCc1cccc(c1)CNC(=O)CNC,None,None
96.06299999999999,-1.3379999999999996,80.25999999999999,4,0,0,0,0,0.0,5,,-2,0.2759217158460571,86.81635834269238,-0.13000000000000003,4.87,0.9251210352643447,800.7694082840233,0,0,0,0,5,10.4746,,True,True,True,False,False,L00208,[O-]S(=O)(=O)[O-],None,Sulfonic_acid_2; sulphate
96.06299999999999,-1.3379999999999996,80.25999999999999,4,0,0,0,0,0.0,5,,-2,0.2759217158460571,86.81635834269238,-0.13000000000000003,4.87,0.9251210352643447,800.7694082840233,0,0,0,0,5,10.4746,,True,True,True,False,False,L00737,[O-]S(=O)(=O)[O-],None,Sulfonic_acid_2; sulphate
96.06299999999999,-1.3379999999999996,80.25999999999999,4,0,0,0,0,0.0,5,,-2,0.2759217158460571,86.81635834269238,-0.13000000000000003,4.87,0.9251210352643447,800.7694082840233,0,0,0,0,5,10.4746,,True,True,True,False,False,L00738,[O-]S(=O)(=O)[O-],None,Sulfonic_acid_2; sulphate
458.36400000000015,-0.9328600000000002,208.44,9,8,7,3,2,0.4117647058823529,31,,0,0.23760518311168113,1141.3977351242363,-2.5100000000000002,23.15938807824662,8.5533120621065,5.0469206072538855,0,0,1,0,14,109.9046,,True,False,False,False,False,L00694,Cc1cc2c(cc1C)N(C3=C(N2)C(=O)NC(=O)N3)CC(C(C(COP(=O)(O)O)O)O)O,None,phosphor
458.36400000000015,-0.9328600000000002,208.44,9,8,7,3,2,0.4117647058823529,31,,0,0.23760518311168113,1141.3977351242363,-2.5100000000000002,23.15938807824662,8.5533120621065,5.0469206072538855,0,0,1,0,14,109.9046,,True,False,False,False,False,L00695,Cc1cc2c(cc1C)N(C3=C(N2)C(=O)NC(=O)N3)CC(C(C(COP(=O)(O)O)O)O)O,None,phosphor
445.52000000000027,1.5377000000000012,160.43,7,4,13,2,2,0.5,32,,0,0.3376641025546735,909.6902852014003,-3.27,24.994562925280317,11.94315220163516,7.45222070384609,0,0,0,0,10,117.02920000000007,,True,False,False,True,False,L00248,CC(C)C(Cc1cn(nn1)Cc2ccc(cc2)C(=O)O)C(=O)NC(CCCCN)C(=O)O,None,Aliphatic_long_chain
616.4990000000001,4.738540000000004,96.26000000000002,4,2,8,8,2,0.23529411764705882,43,,0,,2207.6901945227632,-4.460519480519479,26.18823497157173,8.336182650117628,2.8255702357007864,1,0,6,0,9,166.6525999999997,,True,True,True,False,False,L00480,Cc1c2n3c(c1CCC(=O)O)C=C4C(=C(C5=[N]4[Fe]36[N]7=C(C=C8N6C(=C5)C(=C8C)C=C)C(=C(C7=C2)C)C=C)C)CCC(=O)O,None,heavy_metal
238.309,-1.5158999999999971,81.08,5,2,5,1,0,1.0,15,,0,0.5664580841045198,272.366256651527,-0.21000000000000005,12.85761325219743,5.759884392487975,5.42923094984735,0,0,1,1,7,56.381400000000035,,True,True,True,False,True,L00498,C1CN(CCN1CCO)CCS(=O)(=O)O,None,Sulfonic_acid_2
238.309,-1.5158999999999971,81.08,5,2,5,1,0,1.0,15,,0,0.5664580841045198,272.366256651527,-0.21000000000000005,12.85761325219743,5.759884392487975,5.42923094984735,0,0,1,1,7,56.381400000000035,,True,True,True,False,True,L00499,C1CN(CCN1CCO)CCS(=O)(=O)O,None,Sulfonic_acid_2
210.252,1.5718999999999999,36.36,3,1,2,2,1,0.5454545454545454,15,,0,0.8045918519214943,340.94608753298064,-1.1600000000000001,10.360920365298131,3.7736634061908787,2.0943948685259675,0,0,1,1,4,56.265800000000034,,True,True,True,False,True,L00500,CCC1(CCN(C1)c2ccc(cn2)F)O,None,None
196.22500000000002,1.5459999999999998,45.150000000000006,3,2,2,2,1,0.5,14,,0,0.7538609450233399,332.6488126104432,-1.1600000000000001,9.3971519262254,3.2034270430775007,1.8467451916580335,0,0,1,1,4,51.463500000000025,,True,True,True,False,False,L00501,CC1(CC(C1)Nc2c(cccn2)F)O,None,None
248.285,3.4871000000000025,41.99,2,1,2,3,3,0.0,19,,0,0.7539156450838604,722.9102718356872,-2.6799999999999993,11.412656509219886,4.9002405356772964,2.44825826609155,0,0,0,0,3,76.13820000000004,,True,True,True,False,True,L00328,c1ccc(cc1)C(=O)Nc2ccc3c(c2)cccn3,None,None
201.269,2.467200000000001,20.310000000000002,1,0,0,4,1,0.46153846153846156,15,,0,0.6311118978371129,412.75190939297903,-1.31,8.95531373273035,3.09001453985372,1.2050593391485978,0,2,3,1,2,58.54500000000004,,True,True,True,False,True,L00502,CC(=O)N1CC2CCC1c3c2cccc3,None,None
231.29899999999995,2.7948000000000004,46.92,3,1,4,2,2,0.38461538461538464,17,,0,0.8790810815626937,530.4441385123297,-1.84,11.639732379178513,4.993850304317793,2.301800758465901,0,0,0,0,4,68.94470000000003,,True,True,True,False,True,L00250,CCCn1c2ccccc2nc1NC(=O)CC,None,None
171.20000000000002,-0.7707999999999993,66.64,2,1,0,1,0,0.7142857142857143,12,,0,0.5197219190286183,174.82816927212826,-1.26,8.833109869646183,3.424418661595194,1.8684541565498904,0,0,1,1,5,43.41040000000001,,True,True,True,False,False,L00503,CC(=O)N1CCN(CC1)C(=O)N,None,None
246.26199999999997,2.6708000000000007,56.51,4,0,3,2,2,0.2857142857142857,18,,0,0.47435976012356423,639.774317132075,-2.1,12.35936766919926,5.0398785035276,2.587330119349896,0,0,0,0,4,67.78800000000003,,True,True,True,False,True,L00504,CCCC1=CC(=O)Oc2c1ccc(c2)OC(=O)C,None,cumarine; phenol_ester
246.26199999999997,2.6708000000000007,56.51,4,0,3,2,2,0.2857142857142857,18,,0,0.47435976012356423,639.774317132075,-2.1,12.35936766919926,5.0398785035276,2.587330119349896,0,0,0,0,4,67.78800000000003,,True,True,True,False,True,L00505,CCCC1=CC(=O)Oc2c1ccc(c2)OC(=O)C,None,cumarine; phenol_ester
245.253,3.0920200000000007,49.33,2,2,2,2,2,0.07142857142857142,18,,0,0.8537028153163023,596.0979048590729,-2.3599999999999994,12.106323039940829,4.873880457282246,2.6568221965606567,0,0,0,0,4,67.19700000000002,,True,True,True,False,True,L00321,Cc1ccc(cc1O)NC(=O)c2cccc(c2)F,None,None
225.27299999999994,0.7039999999999997,62.300000000000004,4,1,3,2,1,0.4444444444444444,15,,0,0.8234429403867235,363.44417852241594,-1.43,10.100230836013301,4.393598267190168,2.5279360732138847,0,0,1,1,6,56.55770000000001,,True,True,True,False,True,L00507,c1csc(n1)NC(=O)CN2CCCC2=O,None,None
225.27299999999994,0.7039999999999997,62.300000000000004,4,1,3,2,1,0.4444444444444444,15,,0,0.8234429403867235,363.44417852241594,-1.43,10.100230836013301,4.393598267190168,2.5279360732138847,0,0,1,1,6,56.55770000000001,,True,True,True,False,True,L00508,c1csc(n1)NC(=O)CN2CCCC2=O,None,None
234.321,-0.20589999999999908,66.48,3,1,3,1,0,0.8888888888888888,15,,0,0.7347868782105993,326.24915829664144,-0.6200000000000001,12.449541029207232,4.9372946210421995,4.613527271100716,0,0,1,1,6,57.824500000000036,,True,True,True,False,True,L00509,CC(=O)N1CCCC(C1)CNS(=O)(=O)C,None,None
224.263,2.5178000000000007,38.05,3,1,2,3,3,0.07142857142857142,17,,0,0.7259517589626056,640.6359092913607,-2.1299999999999994,10.051565927106024,4.032076068720933,1.7035210550351918,0,0,0,0,3,66.99280000000002,,True,True,True,False,True,L00285,c1ccc2c(c1)ncn2c3ccc(cc3)CO,None,None
212.24799999999996,2.9807000000000006,37.3,1,1,3,2,2,0.07142857142857142,16,,0,0.8487600767385666,471.84834508395556,-2.0899999999999994,10.42855960264156,4.619630554976046,2.4797169488047768,0,0,0,0,2,63.217800000000025,,True,True,True,False,True,L00203,c1ccc(cc1)c2ccc(cc2)CC(=O)O,None,None
193.25,0.7837000000000001,45.230000000000004,3,1,3,1,1,0.4,14,,0,0.7713548935949416,322.8980789080516,-1.5799999999999998,10.500515297906604,4.598913448885155,3.0470053951737373,0,0,0,0,4,56.08470000000003,,True,True,True,False,False,L00510,CC(=O)NCc1ccnc(c1)N(C)C,None,None
196.22499999999994,1.8115999999999999,34.150000000000006,3,1,2,2,1,0.5,14,,0,0.7828983704708511,282.6784018878753,-1.1600000000000001,9.3971519262254,4.371400189024512,2.416707277087839,0,0,1,1,4,51.658700000000024,,True,True,True,False,False,L00511,c1cc(ncc1F)NC2CCOCC2,None,None
238.309,-1.5158999999999971,81.08,5,2,5,1,0,1.0,15,,0,0.5664580841045198,272.366256651527,-0.21000000000000005,12.85761325219743,5.759884392487975,5.42923094984735,0,0,1,1,7,56.381400000000035,,True,True,True,False,True,L00512,C1CN(CCN1CCO)CCS(=O)(=O)O,None,Sulfonic_acid_2
204.27299999999994,1.7465,32.34,2,1,1,2,1,0.4166666666666667,15,,0,0.7554641764283225,385.20855109193303,-1.51,10.023053661148,3.927521570712279,1.9586169029503364,0,0,1,0,3,61.27020000000003,,True,True,True,False,True,L00513,CN(C)C(=O)c1ccc2c(c1)CCCN2,None,None
180.232,1.8871,48.14,4,1,1,2,2,0.125,12,,0,0.7285742310609614,410.3501069254241,-1.29,7.364006115628107,2.6381691659136877,1.0985182192041532,0,0,0,0,4,50.58440000000001,,True,True,True,False,False,L00343,COc1ccc2c(c1)nc(s2)N,None,None
196.25399999999996,0.6025999999999996,54.190000000000005,5,1,2,2,1,0.7777777777777778,14,,0,0.7504356011905853,290.75699044427574,-1.1,9.45483670617463,3.9580050950421333,1.8702561229670356,0,0,1,1,5,53.46970000000003,,True,True,True,False,False,L00515,CN(C)c1nc(on1)C2CCNCC2,None,None
176.21899999999997,1.1309000000000002,46.33,2,1,0,2,1,0.3,13,,0,0.6021974756464646,359.9424203140312,-1.51,8.104871400723463,2.763338518387002,1.370328957133467,0,0,1,0,3,50.78240000000002,,True,True,True,False,False,L00474,CC(=O)N1Cc2ccc(cc2C1)N,None,aniline
238.309,-1.5158999999999971,81.08,5,2,5,1,0,1.0,15,,0,0.5664580841045198,272.366256651527,-0.21000000000000005,12.85761325219743,5.759884392487975,5.42923094984735,0,0,1,1,7,56.381400000000035,,True,True,True,False,True,L00487,C1CN(CCN1CCO)CCS(=O)(=O)O,None,Sulfonic_acid_2
238.309,-1.5158999999999971,81.08,5,2,5,1,0,1.0,15,,0,0.5664580841045198,272.366256651527,-0.21000000000000005,12.85761325219743,5.759884392487975,5.42923094984735,0,0,1,1,7,56.381400000000035,,True,True,True,False,True,L00808,C1CN(CCN1CCO)CCS(=O)(=O)O,None,Sulfonic_acid_2
238.309,-1.5158999999999971,81.08,5,2,5,1,0,1.0,15,,0,0.5664580841045198,272.366256651527,-0.21000000000000005,12.85761325219743,5.759884392487975,5.42923094984735,0,0,1,1,7,56.381400000000035,,True,True,True,False,True,L00516,C1CN(CCN1CCO)CCS(=O)(=O)O,None,Sulfonic_acid_2
180.25099999999995,2.0515000000000003,38.05,3,1,2,2,1,0.7,13,,0,0.7560283744823492,274.2070423536673,-0.8300000000000001,8.754379606904395,3.4993326132542006,1.7496040561878767,0,0,1,1,3,50.365800000000036,,True,True,True,False,False,L00517,CC(c1cnn(c1)C2CCCC2)O,None,None
265.28399999999993,1.6914,57.61,2,1,3,2,1,0.42857142857142855,19,,0,0.9044448603800884,472.0843502591885,-1.91,13.520010136040515,5.820136911661661,3.528041254545878,0,0,1,1,5,67.04380000000003,,True,True,True,False,True,L00518,c1cc(ccc1CC(=O)N2CCCC(C2)C(=O)O)F,None,None
205.30500000000004,1.6599,28.16,3,1,3,2,1,0.5833333333333334,15,,0,0.8131377937129686,278.17852285341644,-1.09,10.42855960264156,5.121140695118211,2.6879215624743638,0,0,1,1,3,63.14870000000004,,True,True,True,False,True,L00519,CCNC1CCN(CC1)c2ccncc2,None,None
238.309,-1.5158999999999971,81.08,5,2,5,1,0,1.0,15,,0,0.5664580841045198,272.366256651527,-0.21000000000000005,12.85761325219743,5.759884392487975,5.42923094984735,0,0,1,1,7,56.381400000000035,,True,True,True,False,True,L00520,C1CN(CCN1CCO)CCS(=O)(=O)O,None,Sulfonic_acid_2
238.309,-1.5158999999999971,81.08,5,2,5,1,0,1.0,15,,0,0.5664580841045198,272.366256651527,-0.21000000000000005,12.85761325219743,5.759884392487975,5.42923094984735,0,0,1,1,7,56.381400000000035,,True,True,True,False,True,L00521,C1CN(CCN1CCO)CCS(=O)(=O)O,None,Sulfonic_acid_2
238.309,-1.5158999999999971,81.08,5,2,5,1,0,1.0,15,,0,0.5664580841045198,272.366256651527,-0.21000000000000005,12.85761325219743,5.759884392487975,5.42923094984735,0,0,1,1,7,56.381400000000035,,True,True,True,False,True,L00522,C1CN(CCN1CCO)CCS(=O)(=O)O,None,Sulfonic_acid_2
215.31799999999996,0.5187000000000002,37.38,3,0,2,1,0,0.8,14,,0,0.6301946216370199,322.8688366395901,-0.53,11.544239049740165,4.809052280157554,3.316842718796965,0,0,1,1,4,57.75580000000004,,True,True,True,False,True,L00523,CC#CCN(C)C1CCS(=O)(=O)CC1,None,triple_bond
215.31799999999996,0.5187000000000002,37.38,3,0,2,1,0,0.8,14,,0,0.6301946216370199,322.8688366395901,-0.53,11.544239049740165,4.809052280157554,3.316842718796965,0,0,1,1,4,57.75580000000004,,True,True,True,False,True,L00524,CC#CCN(C)C1CCS(=O)(=O)CC1,None,triple_bond
226.34499999999997,1.9999,25.36,4,0,3,2,1,0.7272727272727273,15,,0,0.7879939849166065,288.78784517973105,-0.45000000000000007,11.047927027222633,5.05362595532823,2.7689904297241514,0,0,1,1,4,61.969000000000044,,True,True,True,False,True,L00525,CC1CCN(CC1OC)Cc2cncs2,None,None
177.24699999999999,1.6736199999999999,29.1,1,1,3,1,1,0.36363636363636365,13,,0,0.747311246458708,293.8966824587665,-1.3099999999999998,9.775543199315653,4.651378356698753,3.2792261677717693,0,0,0,0,2,53.566700000000026,,True,True,True,False,False,L00417,Cc1ccccc1CCNC(=O)C,None,None
220.29399999999995,-0.34239999999999915,49.85,3,0,3,2,0,1.0,14,,0,0.6534453513225629,291.7082526506293,-0.17000000000000007,10.351259370642058,3.767807221882162,1.6693691101772459,0,0,2,2,6,52.09680000000003,,True,True,True,False,True,L00526,COC1CN(C1)S(=O)(=O)N2CCCC2,None,None
238.309,-1.5158999999999971,81.08,5,2,5,1,0,1.0,15,,0,0.5664580841045198,272.366256651527,-0.21000000000000005,12.85761325219743,5.759884392487975,5.42923094984735,0,0,1,1,7,56.381400000000035,,True,True,True,False,True,L00527,C1CN(CCN1CCO)CCS(=O)(=O)O,None,Sulfonic_acid_2
238.309,-1.5158999999999971,81.08,5,2,5,1,0,1.0,15,,0,0.5664580841045198,272.366256651527,-0.21000000000000005,12.85761325219743,5.759884392487975,5.42923094984735,0,0,1,1,7,56.381400000000035,,True,True,True,False,True,L00528,C1CN(CCN1CCO)CCS(=O)(=O)O,None,Sulfonic_acid_2
227.289,0.7875000000000001,55.32,5,0,1,2,1,0.6666666666666666,15,,0,0.7113869624103473,341.1364728295218,-1.01,10.505887620877782,4.238602013572561,2.1537672399627654,0,0,1,1,6,55.82150000000003,,True,True,True,False,True,L00529,CC1CN(C(CO1)C)C(=O)c2cnsn2,None,None
175.19099999999997,1.5212999999999997,57.78,2,2,1,2,2,0.1111111111111111,13,,0,0.6899345111749862,446.8114695530149,-1.8399999999999999,7.790843144044321,2.895010133611532,1.5109242748560792,0,0,0,0,4,50.39740000000001,,True,True,True,False,False,L00320,CC(=O)Nc1ccc2cn[nH]c2c1,None,None
206.205,0.9688199999999998,72.95000000000002,5,1,2,2,2,0.2222222222222222,15,,0,0.7940644585556812,485.77361478336684,-2.11,9.445221241048015,3.5642490939988947,2.037708881277223,0,0,0,0,6,52.40120000000002,,True,True,True,False,True,L00423,Cc1cc(no1)C(=O)Nc2cnn(c2)C,None,None
233.3329999999999,1.0273999999999996,55.400000000000006,3,1,2,2,0,1.0,15,,0,0.7746878134511109,319.5592023607486,-0.13000000000000006,11.35821374359805,4.032076068720932,2.9200147252871047,1,0,2,2,5,58.15250000000004,,True,True,True,False,True,L00530,CS(=O)(=O)NC1CCOC2(C1)CCCC2,None,None
213.24,2.7256,54.02,2,2,2,2,2,0.0,16,,0,0.8054091984666043,412.70479345074943,-2.3599999999999994,10.167785242915583,4.929027243087918,2.8139846453989157,0,0,0,0,4,63.32040000000003,,True,True,True,False,True,L00309,c1ccc(cc1)NC(=O)Nc2cccnc2,None,None
217.29399999999998,0.33871999999999997,63.99,4,1,3,1,1,0.625,14,,0,0.7936777691574542,421.7948333347981,-0.8800000000000001,11.196219512195121,3.7021690137504977,2.553159722222221,0,0,0,0,6,54.33950000000003,,True,True,True,False,True,L00531,Cc1c(cnn1C)C(C)NS(=O)(=O)C,None,None
242.27799999999996,1.7597,62.22,3,2,4,2,2,0.14285714285714285,18,,0,0.8583530789522547,509.0770177063586,-2.36,12.106323039940829,5.816413911391583,3.3149156081687883,0,0,0,0,4,68.38100000000003,,True,True,True,False,True,L00341,c1ccnc(c1)C(=O)NCCc2ccc(cc2)O,None,None
234.321,-0.0633999999999994,66.48,3,1,3,1,0,0.8888888888888888,15,,0,0.7434749738071628,326.24915829664144,-0.6200000000000001,12.449541029207232,4.9372946210421995,4.171884518004816,0,0,1,1,6,57.87250000000004,,True,True,True,False,True,L00532,CCC(=O)N1CCCC(C1)NS(=O)(=O)C,None,None
204.22899999999998,0.14499999999999985,49.410000000000004,3,1,2,2,1,0.2727272727272727,15,,0,0.6972966452122982,359.43412829990365,-1.68,9.859152960269656,4.229502805533052,2.6337935021389756,0,0,1,1,4,54.868700000000025,,True,True,True,False,True,L00533,c1ccc(cc1)CN2CC(=O)NC(=O)C2,None,phthalimide
416.8840000000001,2.982100000000001,59.39000000000001,6,1,5,4,3,0.3333333333333333,29,,0,0.6925528533873732,1095.9666477353942,-2.4799999999999995,19.819931698503975,8.486626518072619,4.122367161923949,0,0,1,1,8,111.62370000000004,,True,True,True,True,True,L00534,CCOc1cc(ccc1N2C(=Nc3ccc(cc3C2=O)F)CN4CCNCC4)Cl,None,None
520.6370000000002,4.7505200000000025,86.0,7,2,10,5,5,0.1935483870967742,39,,0,0.2776128351241606,1537.5218320259594,-4.6899999999999995,25.93854908585193,11.789325079966575,6.0759519249199,0,0,0,0,8,151.9938999999998,,True,True,True,False,True,L00553,Cc1c(cn(n1)Cc2ccc(cc2)OC)c3cc(ccc3n4ccnc4)CNCc5ccc(cc5)C(=O)NC,None,None
535.6890000000003,2.7510000000000003,126.65,6,3,10,4,2,0.5333333333333333,39,,0,0.42949233297192085,1121.345541758948,-3.4599999999999995,28.545566703085022,13.554756369683835,7.145943182646811,0,0,2,2,9,148.66079999999982,,True,True,True,False,True,L00554,CNC(=O)C(Cc1ccncc1)NC(=O)C2CC(CN2C(=O)CC(c3ccccc3OC)N)C4CCCCC4,None,None
495.6240000000004,2.3354,130.56,6,3,9,4,2,0.5555555555555556,36,,0,0.48947723288618866,1006.4360499531371,-3.1999999999999997,25.8798664211479,12.163816712633666,6.3172993597620115,0,0,2,2,9,134.37479999999996,,True,True,True,False,True,L00555,CNC(=O)C(Cc1ccncc1)NC(=O)C2CC(CN2C(=O)CC(c3ccco3)N)C4CCCCC4,None,None
