RECRUITER_CODE,smiles_atom_index,smile_atom
L00784,4,O
L00784,5,N
L00784,6,C
L00784,7,C
L00784,8,C
L00784,9,C
L00784,10,C
L00784,11,C
L00784,12,C
L00784,13,C
L00784,14,N
L00784,15,C
L00784,16,O
L00784,17,C
L00784,18,O
L00784,19,N
L00784,20,C
L00784,21,C
L00784,22,C
L00784,23,C
L00784,24,C
L00784,25,C
L00784,26,C
L00784,27,C
L00784,28,C
L00784,29,C
L00784,30,C
L00784,31,C
L00784,32,C
L00784,33,C
L00784,34,C
L00784,35,N
L00784,36,C
L00784,37,C
L00784,38,C
L00784,39,C
L00784,40,C
L00784,41,C
L00784,42,C
L00784,43,N
L00784,44,C
L00785,0,C
L00785,1,C
L00785,2,C
L00785,3,O
L00785,4,N
L00785,5,C
L00785,6,C
L00785,7,C
L00785,8,C
L00785,9,C
L00785,10,C
L00785,11,C
L00785,12,C
L00785,13,N
L00785,14,C
L00785,15,O
L00785,16,C
L00785,17,N
L00785,18,C
L00785,19,O
L00785,20,C
L00785,21,C
L00785,22,N
L00785,23,C
L00785,24,C
L00785,25,O
L00785,26,N
L00785,27,C
L00785,28,C
L00785,29,C
L00785,30,C
L00785,31,C
L00785,32,C
L00785,33,C
L00786,0,C
L00786,1,C
L00786,2,C
L00786,3,O
L00786,4,N
L00786,5,C
L00786,6,C
L00786,7,C
L00786,8,C
L00786,9,C
L00786,10,C
L00786,11,C
L00786,12,C
L00786,13,N
L00786,14,C
L00786,15,O
L00786,16,C
L00786,17,N
L00786,18,C
L00786,19,O
L00786,20,C
L00786,21,C
L00786,22,N
L00786,23,C
L00786,24,C
L00786,25,O
L00786,26,N
L00786,27,C
L00786,28,C
L00786,29,C
L00786,30,C
L00786,31,C
L00786,32,C
L00786,33,C
L00787,0,C
L00787,1,C
L00787,2,C
L00787,3,C
L00787,4,O
L00787,5,N
L00787,6,C
L00787,7,C
L00787,8,C
L00787,9,C
L00787,10,C
L00787,11,C
L00787,12,C
L00787,13,C
L00787,14,N
L00787,15,C
L00787,16,O
L00787,17,C
L00787,18,O
L00787,19,N
L00787,20,C
L00787,21,C
L00787,22,C
L00787,23,C
L00787,24,C
L00787,25,C
L00787,26,C
L00787,27,C
L00787,28,C
L00787,29,C
L00787,30,C
L00787,31,C
L00787,32,O
L00787,33,N
L00787,34,C
L00788,0,C
L00788,1,C
L00788,2,C
L00788,3,C
L00788,4,O
L00788,5,N
L00788,6,C
L00788,7,C
L00788,8,C
L00788,9,C
L00788,10,C
L00788,11,C
L00788,12,C
L00788,13,C
L00788,14,N
L00788,15,C
L00788,16,O
L00788,17,C
L00788,18,O
L00788,19,N
L00788,20,C
L00788,21,C
L00788,22,C
L00788,23,C
L00788,24,C
L00788,25,C
L00788,26,C
L00788,27,C
L00788,28,C
L00788,29,C
L00788,30,C
L00788,31,C
L00788,32,O
L00788,33,N
L00788,34,C
L00789,0,C
L00789,1,C
L00789,2,C
L00789,3,N
L00789,4,C
L00789,5,C
L00789,6,O
L00789,7,C
L00789,8,O
L00789,9,N
L00789,10,C
L00789,11,C
L00789,12,C
L00789,13,C
L00789,14,C
L00789,15,O
L00789,16,N
L00789,17,C
L00789,18,C
L00789,19,C
L00789,20,C
L00789,21,N
L00789,22,C
L00789,23,C
L00789,24,C
L00789,25,C
L00789,26,C
L00789,27,C
L00789,28,C
L00789,29,O
L00789,30,O
L00789,31,N
L00790,0,C
L00790,1,C
L00790,2,C
L00790,3,C
L00790,4,C
L00790,5,C
L00790,6,C
L00790,7,C
L00790,8,C
L00790,9,N
L00790,10,C
L00790,11,N
L00790,12,C
L00790,13,C
L00790,14,C
L00790,15,O
L00790,16,C
L00790,17,O
L00790,18,C
L00790,19,C
L00790,20,O
L00790,21,N
L00790,22,C
L00790,23,C
L00790,24,O
L00790,25,C
L00790,26,C
L00791,0,C
L00791,1,C
L00791,2,C
L00791,3,N
L00791,4,C
L00791,5,C
L00791,6,N
L00791,7,C
L00791,8,N
L00791,9,C
L00791,10,C
L00791,11,C
L00791,12,C
L00791,13,C
L00791,14,C
L00791,15,C
L00791,16,C
L00791,17,O
L00791,18,C
L00791,19,C
L00791,20,O
L00791,21,N
L00791,22,C
L00791,23,C
L00791,24,C
L00791,25,C
L00791,26,C
L00791,27,C
L00791,28,C
L00791,29,N
L00791,30,C
L00791,31,C
L00791,32,C
L00791,33,C
L00791,34,C
L00791,35,C
L00791,36,C
L00791,37,F
L00791,38,C
L00791,39,C
L00792,0,C
L00792,1,C
L00792,2,C
L00792,3,N
L00792,4,C
L00792,5,C
L00792,6,N
L00792,7,C
L00792,8,N
L00792,9,C
L00792,10,C
L00792,11,O
L00792,12,C
L00792,13,C
L00792,14,C
L00792,15,C
L00792,16,C
L00792,17,C
L00792,18,O
L00792,19,N
L00792,20,C
L00792,21,C
L00792,22,C
L00792,23,C
L00792,24,C
L00792,25,C
L00792,26,C
L00792,27,N
L00792,28,C
L00792,29,C
L00792,30,C
L00792,31,C
L00792,32,C
L00792,33,C
L00792,34,C
L00792,35,F
L00792,36,O
L00792,37,C
L00792,38,C
L00794,0,C
L00794,1,C
L00794,2,N
L00794,3,C
L00794,4,C
L00794,5,N
L00794,6,C
L00794,7,C
L00794,8,C
L00794,9,C
L00794,10,C
L00794,11,C
L00794,12,Cl
L00794,13,C
L00794,14,C
L00794,15,C
L00794,16,C
L00794,17,C
L00794,18,C
L00794,19,Cl
L00795,0,C
L00795,1,C
L00795,2,O
L00795,3,C
L00795,4,C
L00795,5,C
L00795,6,C
L00795,7,C
L00795,8,C
L00795,9,C
L00795,10,N
L00795,11,C
L00795,12,C
L00795,13,N
L00795,14,C
L00795,15,O
L00795,16,N
L00795,17,C
L00795,18,C
L00795,19,N
L00795,20,C
L00795,21,C
L00795,22,C
L00795,23,C
L00795,24,O
L00795,25,C
L00795,26,C
L00795,27,C
L00795,28,C
L00795,29,C
L00795,30,C
L00795,31,Br
L00795,32,C
L00795,33,C
L00795,34,C
L00795,35,C
L00795,36,C
L00795,37,C
L00795,38,Br
L00795,39,O
L00795,40,C
L00796,0,C
L00796,1,C
L00796,2,C
L00796,3,O
L00796,4,N
L00796,5,C
L00796,6,C
L00796,7,C
L00796,8,C
L00796,9,C
L00796,10,C
L00796,11,C
L00796,12,C
L00796,13,O
L00796,14,N
L00796,15,C
L00796,16,C
L00796,17,C
L00796,18,C
L00796,19,C
L00796,20,N
L00796,21,C
L00796,22,C
L00796,23,S
L00796,24,C
L00796,25,O
L00796,26,C
L00796,27,C
L00796,28,C
L00796,29,C
L00796,30,C
L00796,31,C
L00796,32,F
L00796,33,N
L00796,34,C
L00797,0,C
L00797,1,C
L00797,2,C
L00797,3,O
L00797,4,N
L00797,5,C
L00797,6,C
L00797,7,C
L00797,8,C
L00797,9,C
L00797,10,C
L00797,11,C
L00797,12,C
L00797,13,O
L00797,14,N
L00797,15,C
L00797,16,C
L00797,17,C
L00797,18,C
L00797,19,C
L00797,20,N
L00797,21,C
L00797,22,C
L00797,23,S
L00797,24,C
L00797,25,O
L00797,26,C
L00797,27,C
L00797,28,C
L00797,29,C
L00797,30,C
L00797,31,C
L00797,32,F
L00797,33,N
L00797,34,C
L00798,0,C
L00798,1,N
L00798,2,C
L00798,3,C
L00798,4,C
L00798,5,C
L00798,6,C
L00798,7,C
L00798,8,N
L00798,9,N
L00798,10,C
L00798,11,C
L00798,12,C
L00798,13,O
L00798,14,O
L00798,15,C
L00798,16,C
L00798,17,C
L00798,18,C
L00798,19,C
L00798,20,C
L00798,21,Cl
L00799,0,C
L00799,1,C
L00799,2,C
L00799,3,N
L00799,4,C
L00799,5,C
L00799,6,C
L00799,7,C
L00799,8,N
L00799,9,N
L00799,10,C
L00799,11,N
L00799,12,C
L00799,13,N
L00799,14,C
L00800,0,C
L00800,1,N
L00800,2,C
L00800,3,C
L00800,4,C
L00800,5,C
L00800,6,C
L00800,7,C
L00800,8,C
L00800,9,C
L00800,10,C
L00800,11,S
L00800,12,O
L00800,13,O
L00800,14,N
L00801,0,C
L00801,1,C
L00801,2,N
L00801,3,N
L00801,4,S
L00801,5,C
L00801,6,O
L00801,7,N
L00801,8,C
L00801,9,C
L00801,10,O
L00801,11,C
L00801,12,C
L00802,0,C
L00802,1,C
L00802,2,C
L00802,3,C
L00802,4,C
L00802,5,C
L00802,6,C
L00802,7,C
L00802,8,N
L00802,9,C
L00802,10,N
L00802,11,C
L00802,12,C
L00802,13,C
L00802,14,C
L00802,15,C
L00802,16,C
L00802,17,C
L00802,18,C
L00802,19,C
L00802,20,C
L00802,21,C
L00802,22,Cl
L00803,0,C
L00803,1,C
L00803,2,C
L00803,3,C
L00803,4,C
L00803,5,C
L00803,6,C
L00803,7,C
L00803,8,C
L00803,9,C
L00803,10,C
L00803,11,C
L00803,12,C
L00803,13,C
L00803,14,C
L00803,15,C
L00803,16,C
L00803,17,C
L00803,18,C
L00803,19,N
L00803,20,C
L00803,21,C
L00803,22,N
L00804,0,C
L00804,1,C
L00804,2,O
L00804,3,N
L00804,4,C
L00804,5,C
L00804,6,N
L00804,7,C
L00804,8,C
L00804,9,C
L00804,10,C
L00804,11,C
L00804,12,C
L00804,13,C
L00804,14,C
L00804,15,N
L00804,16,C
L00804,17,N
L00804,18,C
L00804,19,N
L00804,20,C
L00804,21,C
L00804,22,N
L00804,23,C
L00804,24,C
L00804,25,C
L00804,26,C
L00804,27,C
L00804,28,C
L00804,29,C
L00804,30,C
L00804,31,C
L00804,32,C
L00804,33,C
L00804,34,Cl
L00805,0,C
L00805,1,N
L00805,2,C
L00805,3,C
L00805,4,C
L00805,5,N
L00805,6,C
L00805,7,C
L00805,8,C
L00805,9,C
L00805,10,C
L00805,11,N
L00805,12,C
L00805,13,C
L00805,14,O
L00805,15,C
L00805,16,C
L00805,17,C
L00805,18,C
L00805,19,C
L00805,20,C
L00805,21,C
L00805,22,C
L00805,23,N
L00805,24,Cl
L00805,25,C
L00805,26,C
L00805,27,N
L00805,28,C
L00805,29,N
L00805,30,C
L00805,31,C
L00805,32,C
L00805,33,C
L00805,34,C
L00805,35,C
L00805,36,C
L00805,37,Cl
L00805,38,C
L00805,39,C
L00805,40,C
L00805,41,C
L00805,42,C
L00805,43,C
L00806,0,C
L00806,1,C
L00806,2,C
L00806,3,C
L00806,4,O
L00806,5,N
L00806,6,C
L00806,7,C
L00806,8,C
L00806,9,C
L00806,10,C
L00806,11,C
L00806,12,C
L00806,13,C
L00806,14,N
L00806,15,C
L00806,16,O
L00806,17,C
L00806,18,O
L00806,19,N
L00806,20,C
L00806,21,C
L00806,22,C
L00806,23,C
L00806,24,C
L00806,25,C
L00806,26,C
L00806,27,C
L00806,28,C
L00806,29,C
L00806,30,C
L00806,31,C
L00806,32,C
L00806,33,C
L00806,34,N
L00806,35,N
L00807,0,C
L00807,1,C
L00807,2,C
L00807,3,C
L00807,4,O
L00807,5,N
L00807,6,C
L00807,7,C
L00807,8,C
L00807,9,C
L00807,10,C
L00807,11,C
L00807,12,C
L00807,13,C
L00807,14,N
L00807,15,C
L00807,16,O
L00807,17,C
L00807,18,O
L00807,19,N
L00807,20,C
L00807,21,C
L00807,22,C
L00807,23,C
L00807,24,C
L00807,25,C
L00807,26,C
L00807,27,C
L00807,28,C
L00807,29,C
L00807,30,C
L00807,31,C
L00807,32,C
L00807,33,C
L00807,34,N
L00807,35,N
L00003,0,C
L00003,1,C
L00003,2,C
L00003,3,C
L00003,4,C
L00003,5,C
L00003,6,C
L00003,7,O
L00003,8,N
L00003,9,C
L00003,10,O
L00003,11,C
L00003,12,C
L00003,13,C
L00003,14,C
L00003,15,O
L00003,16,N
L00003,17,C
L00003,18,O
L00013,0,C
L00013,1,C
L00013,2,C
L00013,3,C
L00013,4,C
L00013,5,C
L00013,6,C
L00013,7,C
L00013,8,C
L00013,9,N
L00013,10,C
L00013,11,C
L00013,12,N
L00013,13,C
L00024,0,C
L00024,1,C
L00024,2,O
L00024,3,C
L00024,4,C
L00024,5,O
L00024,6,C
L00024,7,C
L00024,8,O
L00024,9,O
L00040,0,C
L00040,1,C
L00040,2,C
L00040,3,C
L00040,4,C
L00040,5,N
L00040,6,C
L00040,7,N
L00040,8,N
L00040,9,C
L00040,10,C
L00040,11,C
L00040,12,O
L00040,13,O
L00040,14,C
L00040,15,C
L00040,16,C
L00040,17,C
L00046,0,C
L00046,1,C
L00046,2,C
L00046,3,C
L00046,4,C
L00046,5,C
L00046,6,O
L00046,7,O
L00046,8,O
L00046,9,C
L00046,10,C
L00046,11,C
L00046,12,O
L00046,13,C
L00046,14,C
L00046,15,C
L00046,16,C
L00046,17,C
L00046,18,C
L00046,19,O
L00046,20,O
L00046,21,O
L00046,22,O
L00086,0,C
L00086,1,C
L00086,2,C
L00086,3,N
L00086,4,N
L00086,5,N
L00086,6,C
L00086,7,S
L00086,8,N
L00086,9,C
L00086,10,N
L00096,0,C
L00096,1,C
L00096,2,C
L00096,3,C
L00096,4,O
L00096,5,N
L00096,6,C
L00096,7,C
L00096,8,C
L00096,9,C
L00096,10,C
L00096,11,C
L00096,12,C
L00096,13,C
L00096,14,N
L00096,15,C
L00096,16,O
L00096,17,C
L00096,18,O
L00096,19,N
L00096,20,C
L00096,21,C
L00096,22,C
L00096,23,C
L00096,24,C
L00096,25,C
L00096,26,C
L00096,27,C
L00096,28,C
L00096,29,N
L00096,30,N
L00096,31,N
L00096,32,C
L00096,33,C
L00096,34,C
L00096,35,C
L00096,36,C
L00096,37,C
L00096,38,C
L00096,39,C
L00096,40,C
L00096,41,C
L00096,42,C
L00096,43,C
L00096,44,C
L00096,45,C
L00096,46,N
L00096,47,C
L00096,48,C
L00096,49,N
L00096,50,N
L00096,51,C
L00096,52,C
L00096,53,C
L00096,54,C
L00096,55,C
L00096,56,C
L00096,57,C
L00096,58,N
L00096,59,C
L00096,60,O
L00096,61,C
L00096,62,C
L00096,63,C
L00096,64,C
L00096,65,N
L00096,66,C
L00096,67,O
L00096,68,C
L00096,69,C
L00096,70,C
L00096,71,C
L00096,72,C
L00096,73,O
L00096,74,N
L00096,75,C
L00096,76,O
L00096,77,C
L00096,78,C
L00096,79,C
L00096,80,N
L00096,81,C
L00096,82,C
L00096,83,O
L00096,84,N
L00096,85,C
L00119,0,Zn
L00126,0,O
L00126,1,S
L00126,2,O
L00126,3,O
L00126,4,O
L00192,0,C
L00192,1,C
L00192,2,C
L00192,3,C
L00192,4,C
L00192,5,C
L00192,6,C
L00192,7,O
L00192,8,C
L00192,9,C
L00192,10,O
L00192,11,C
L00192,12,O
L00192,13,O
L00203,0,C
L00203,1,C
L00203,2,C
L00203,3,C
L00203,4,C
L00203,5,C
L00203,6,C
L00203,7,C
L00203,8,C
L00203,9,C
L00203,10,C
L00203,11,C
L00203,12,C
L00203,13,C
L00203,14,O
L00203,15,O
L00208,0,O
L00208,1,S
L00208,2,O
L00208,3,O
L00208,4,O
L00211,0,C
L00211,1,O
L00211,2,O
L00216,0,C
L00216,1,C
L00216,2,C
L00216,3,C
L00216,4,C
L00216,5,C
L00216,6,C
L00216,7,C
L00216,8,C
L00216,9,O
L00216,10,O
L00216,11,O
L00216,12,O
L00218,0,C
L00218,1,O
L00218,2,C
L00218,3,C
L00218,4,C
L00218,5,C
L00218,6,C
L00218,7,C
L00218,8,S
L00218,9,O
L00218,10,O
L00218,11,N
L00218,12,C
L00218,13,C
L00218,14,C
L00218,15,C
L00218,16,C
L00218,17,C
L00218,18,C
L00218,19,C
L00218,20,C
L00218,21,C
L00218,22,N
L00218,23,C
L00218,24,C
L00218,25,O
L00218,26,O
L00218,27,S
L00218,28,O
L00218,29,O
L00218,30,C
L00218,31,C
L00218,32,C
L00218,33,C
L00218,34,C
L00218,35,C
L00218,36,O
L00218,37,C
L00233,0,C
L00233,1,O
L00233,2,C
L00233,3,O
L00233,4,C
L00233,5,C
L00233,6,C
L00233,7,C
L00233,8,N
L00233,9,C
L00233,10,C
L00233,11,O
L00237,0,C
L00237,1,C
L00237,2,C
L00237,3,C
L00237,4,C
L00237,5,C
L00237,6,Cl
L00237,7,C
L00237,8,O
L00237,9,C
L00237,10,C
L00237,11,S
L00248,0,C
L00248,1,C
L00248,2,C
L00248,3,C
L00248,4,C
L00248,5,C
L00248,6,C
L00248,7,N
L00248,8,N
L00248,9,N
L00248,10,C
L00248,11,C
L00248,12,C
L00248,13,C
L00248,14,C
L00248,15,C
L00248,16,C
L00248,17,C
L00248,18,O
L00248,19,O
L00248,20,C
L00248,21,O
L00248,22,N
L00248,23,C
L00248,24,C
L00248,25,C
L00248,26,C
L00248,27,C
L00248,28,N
L00248,29,C
L00248,30,O
L00248,31,O
L00250,0,C
L00250,1,C
L00250,2,C
L00250,3,N
L00250,4,C
L00250,5,C
L00250,6,C
L00250,7,C
L00250,8,C
L00250,9,C
L00250,10,N
L00250,11,C
L00250,12,N
L00250,13,C
L00250,14,O
L00250,15,C
L00250,16,C
L00256,0,C
L00256,1,C
L00256,2,C
L00256,3,C
L00256,4,C
L00256,5,C
L00256,6,C
L00256,7,C
L00256,8,C
L00256,9,O
L00256,10,O
L00256,11,O
L00264,0,C
L00264,1,C
L00264,2,C
L00264,3,C
L00264,4,C
L00264,5,C
L00264,6,C
L00264,7,C
L00264,8,C
L00264,9,C
L00264,10,C
L00264,11,C
L00264,12,C
L00264,13,C
L00264,14,C
L00264,15,C
L00264,16,C
L00264,17,C
L00264,18,C
L00264,19,C
L00264,20,C
L00264,21,C
L00264,22,O
L00264,23,O
L00285,0,C
L00285,1,C
L00285,2,C
L00285,3,C
L00285,4,C
L00285,5,C
L00285,6,N
L00285,7,C
L00285,8,N
L00285,9,C
L00285,10,C
L00285,11,C
L00285,12,C
L00285,13,C
L00285,14,C
L00285,15,C
L00285,16,O
L00294,0,C
L00294,1,C
L00294,2,C
L00294,3,C
L00294,4,C
L00294,5,C
L00294,6,N
L00294,7,C
L00294,8,O
L00294,9,N
L00294,10,C
L00294,11,C
L00294,12,C
L00294,13,O
L00294,14,N
L00294,15,C
L00294,16,O
L00294,17,C
L00294,18,O
L00294,19,O
L00297,0,C
L00297,1,C
L00297,2,C
L00297,3,C
L00297,4,C
L00297,5,C
L00297,6,N
L00297,7,O
L00297,8,O
L00297,9,C
L00297,10,O
L00297,11,O
L00297,12,C
L00297,13,O
L00297,14,N
L00297,15,C
L00297,16,C
L00297,17,C
L00297,18,O
L00297,19,N
L00297,20,C
L00297,21,O
L00298,0,C
L00298,1,C
L00298,2,C
L00298,3,C
L00298,4,C
L00298,5,C
L00298,6,N
L00298,7,O
L00298,8,O
L00298,9,C
L00298,10,O
L00298,11,O
L00298,12,C
L00298,13,O
L00298,14,N
L00298,15,C
L00298,16,C
L00298,17,C
L00298,18,O
L00298,19,N
L00298,20,C
L00298,21,O
L00299,0,C
L00299,1,C
L00299,2,C
L00299,3,C
L00299,4,C
L00299,5,C
L00299,6,C
L00299,7,O
L00299,8,N
L00299,9,C
L00299,10,O
L00299,11,C
L00299,12,C
L00299,13,C
L00299,14,C
L00299,15,O
L00299,16,N
L00299,17,C
L00299,18,O
L00300,0,C
L00300,1,C
L00300,2,C
L00300,3,C
L00300,4,C
L00300,5,C
L00300,6,C
L00300,7,O
L00300,8,N
L00300,9,C
L00300,10,O
L00300,11,C
L00300,12,C
L00300,13,C
L00300,14,C
L00300,15,O
L00300,16,N
L00300,17,C
L00300,18,O
L00301,0,C
L00301,1,C
L00301,2,C
L00301,3,C
L00301,4,C
L00301,5,C
L00301,6,C
L00301,7,N
L00301,8,C
L00301,9,O
L00301,10,C
L00301,11,O
L00301,12,N
L00301,13,C
L00301,14,C
L00301,15,C
L00301,16,O
L00301,17,N
L00301,18,C
L00301,19,O
L00302,0,C
L00302,1,C
L00302,2,C
L00302,3,C
L00302,4,C
L00302,5,C
L00302,6,C
L00302,7,O
L00302,8,N
L00302,9,C
L00302,10,O
L00302,11,C
L00302,12,C
L00302,13,C
L00302,14,C
L00302,15,O
L00302,16,N
L00302,17,C
L00302,18,O
L00303,0,C
L00303,1,C
L00303,2,C
L00303,3,C
L00303,4,C
L00303,5,C
L00303,6,C
L00303,7,N
L00303,8,C
L00303,9,O
L00303,10,C
L00303,11,C
L00303,12,C
L00303,13,O
L00303,14,O
L00303,15,C
L00303,16,O
L00303,17,C
L00303,18,O
L00303,19,N
L00303,20,C
L00303,21,C
L00303,22,C
L00303,23,O
L00303,24,N
L00303,25,C
L00303,26,O
L00305,0,C
L00305,1,C
L00305,2,C
L00305,3,C
L00305,4,C
L00305,5,C
L00305,6,C
L00305,7,O
L00305,8,N
L00305,9,C
L00305,10,O
L00305,11,C
L00305,12,C
L00305,13,C
L00305,14,C
L00305,15,O
L00305,16,N
L00305,17,C
L00305,18,O
L00308,0,C
L00308,1,C
L00308,2,C
L00308,3,C
L00308,4,C
L00308,5,C
L00308,6,C
L00308,7,O
L00308,8,C
L00308,9,O
L00308,10,N
L00308,11,C
L00308,12,C
L00308,13,C
L00308,14,C
L00308,15,O
L00308,16,N
L00308,17,C
L00308,18,O
L00308,19,N
L00309,0,C
L00309,1,C
L00309,2,C
L00309,3,C
L00309,4,C
L00309,5,C
L00309,6,N
L00309,7,C
L00309,8,O
L00309,9,N
L00309,10,C
L00309,11,C
L00309,12,C
L00309,13,C
L00309,14,N
L00309,15,C
L00320,0,C
L00320,1,C
L00320,2,O
L00320,3,N
L00320,4,C
L00320,5,C
L00320,6,C
L00320,7,C
L00320,8,C
L00320,9,N
L00320,10,N
L00320,11,C
L00320,12,C
L00321,0,C
L00321,1,C
L00321,2,C
L00321,3,C
L00321,4,C
L00321,5,C
L00321,6,C
L00321,7,O
L00321,8,N
L00321,9,C
L00321,10,O
L00321,11,C
L00321,12,C
L00321,13,C
L00321,14,C
L00321,15,C
L00321,16,C
L00321,17,F
L00328,0,C
L00328,1,C
L00328,2,C
L00328,3,C
L00328,4,C
L00328,5,C
L00328,6,C
L00328,7,O
L00328,8,N
L00328,9,C
L00328,10,C
L00328,11,C
L00328,12,C
L00328,13,C
L00328,14,C
L00328,15,C
L00328,16,C
L00328,17,C
L00328,18,N
L00332,0,C
L00332,1,N
L00332,2,C
L00332,3,C
L00332,4,O
L00332,5,N
L00332,6,C
L00332,7,C
L00332,8,C
L00332,9,C
L00332,10,C
L00332,11,C
L00332,12,C
L00332,13,C
L00332,14,N
L00332,15,C
L00332,16,O
L00332,17,C
L00332,18,N
L00332,19,C
L00333,0,C
L00333,1,N
L00333,2,C
L00333,3,C
L00333,4,O
L00333,5,N
L00333,6,C
L00333,7,C
L00333,8,C
L00333,9,C
L00333,10,C
L00333,11,C
L00333,12,C
L00333,13,C
L00333,14,N
L00333,15,C
L00333,16,O
L00333,17,C
L00333,18,N
L00333,19,C
L00341,0,C
L00341,1,C
L00341,2,C
L00341,3,N
L00341,4,C
L00341,5,C
L00341,6,C
L00341,7,O
L00341,8,N
L00341,9,C
L00341,10,C
L00341,11,C
L00341,12,C
L00341,13,C
L00341,14,C
L00341,15,C
L00341,16,C
L00341,17,O
L00343,0,C
L00343,1,O
L00343,2,C
L00343,3,C
L00343,4,C
L00343,5,C
L00343,6,C
L00343,7,C
L00343,8,N
L00343,9,C
L00343,10,S
L00343,11,N
L00350,0,C
L00350,1,C
L00350,2,C
L00350,3,S
L00350,4,C
L00350,5,N
L00350,6,C
L00350,7,C
L00350,8,C
L00350,9,C
L00350,10,C
L00350,11,C
L00350,12,C
L00350,13,N
L00350,14,C
L00350,15,O
L00350,16,C
L00350,17,C
L00350,18,C
L00350,19,C
L00350,20,N
L00350,21,C
L00350,22,O
L00350,23,C
L00350,24,C
L00350,25,C
L00350,26,C
L00350,27,C
L00350,28,N
L00350,29,C
L00350,30,O
L00350,31,C
L00350,32,C
L00350,33,O
L00350,34,C
L00350,35,C
L00350,36,O
L00350,37,C
L00350,38,C
L00350,39,O
L00350,40,C
L00350,41,C
L00350,42,O
L00350,43,C
L00350,44,C
L00350,45,N
L00350,46,C
L00350,47,O
L00350,48,C
L00350,49,C
L00350,50,C
L00350,51,C
L00350,52,C
L00350,53,C
L00350,54,C
L00350,55,C
L00350,56,C
L00350,57,C
L00350,58,C
L00350,59,C
L00350,60,N
L00350,61,C
L00350,62,O
L00350,63,C
L00350,64,C
L00350,65,N
L00350,66,C
L00350,67,C
L00350,68,C
L00350,69,C
L00350,70,F
L00350,71,F
L00350,72,F
L00350,73,O
L00350,74,N
L00350,75,C
L00350,76,C
L00350,77,N
L00350,78,C
L00350,79,C
L00350,80,C
L00350,81,O
L00381,0,C
L00381,1,O
L00381,2,C
L00381,3,C
L00381,4,C
L00381,5,C
L00381,6,C
L00381,7,C
L00381,8,O
L00381,9,C
L00381,10,C
L00381,11,C
L00381,12,C
L00381,13,C
L00381,14,C
L00381,15,C
L00381,16,C
L00381,17,O
L00381,18,N
L00381,19,C
L00417,0,C
L00417,1,C
L00417,2,C
L00417,3,C
L00417,4,C
L00417,5,C
L00417,6,C
L00417,7,C
L00417,8,C
L00417,9,N
L00417,10,C
L00417,11,O
L00417,12,C
L00423,0,C
L00423,1,C
L00423,2,C
L00423,3,C
L00423,4,N
L00423,5,O
L00423,6,C
L00423,7,O
L00423,8,N
L00423,9,C
L00423,10,C
L00423,11,N
L00423,12,N
L00423,13,C
L00423,14,C
L00436,0,C
L00436,1,C
L00436,2,C
L00436,3,C
L00436,4,C
L00436,5,C
L00436,6,C
L00436,7,C
L00436,8,C
L00436,9,C
L00436,10,N
L00436,11,F
L00436,12,O
L00462,0,C
L00462,1,C
L00462,2,C
L00462,3,C
L00462,4,C
L00462,5,C
L00462,6,N
L00462,7,F
L00462,8,C
L00462,9,O
L00462,10,N
L00462,11,C
L00462,12,C
L00462,13,C
L00462,14,C
L00462,15,O
L00462,16,N
L00462,17,C
L00462,18,O
L00474,0,C
L00474,1,C
L00474,2,O
L00474,3,N
L00474,4,C
L00474,5,C
L00474,6,C
L00474,7,C
L00474,8,C
L00474,9,C
L00474,10,C
L00474,11,C
L00474,12,N
L00487,0,C
L00487,1,C
L00487,2,N
L00487,3,C
L00487,4,C
L00487,5,N
L00487,6,C
L00487,7,C
L00487,8,O
L00487,9,C
L00487,10,C
L00487,11,S
L00487,12,O
L00487,13,O
L00487,14,O
L00491,0,C
L00491,1,O
L00491,2,C
L00491,3,C
L00491,4,S
L00491,5,C
L00491,6,C
L00491,7,C
L00491,8,C
L00491,9,N
L00491,10,N
L00491,11,N
L00491,12,C
L00491,13,C
L00491,14,C
L00491,15,C
L00491,16,O
L00491,17,N
L00491,18,C
L00491,19,O
L00492,0,C
L00492,1,O
L00492,2,C
L00492,3,C
L00492,4,S
L00492,5,C
L00492,6,C
L00492,7,C
L00492,8,C
L00492,9,N
L00492,10,N
L00492,11,N
L00492,12,C
L00492,13,C
L00492,14,C
L00492,15,C
L00492,16,O
L00492,17,N
L00492,18,C
L00492,19,O
L00493,0,C
L00493,1,C
L00493,2,C
L00493,3,C
L00493,4,C
L00493,5,C
L00493,6,C
L00493,7,S
L00493,8,O
L00493,9,O
L00493,10,N
L00493,11,C
L00493,12,C
L00493,13,C
L00493,14,C
L00493,15,C
L00493,16,C
L00493,17,C
L00493,18,C
L00493,19,C
L00493,20,C
L00493,21,O
L00493,22,N
L00493,23,C
L00493,24,C
L00493,25,C
L00493,26,C
L00493,27,N
L00493,28,C
L00493,29,C
L00493,30,N
L00493,31,C
L00493,32,C
L00493,33,N
L00493,34,C
L00493,35,C
L00493,36,C
L00493,37,O
L00493,38,N
L00493,39,C
L00493,40,O
L00494,0,C
L00494,1,N
L00494,2,C
L00494,3,C
L00494,4,C
L00494,5,N
L00494,6,C
L00494,7,O
L00494,8,C
L00494,9,C
L00494,10,C
L00494,11,C
L00494,12,C
L00494,13,C
L00494,14,C
L00494,15,C
L00494,16,C
L00494,17,C
