RECRUITER_CODE,smiles_atom_index,smile_atom
L00114,35,C
L00114,36,C
L00114,37,C
L00114,38,C
L00114,39,N
L00114,40,C
L00114,41,O
L00114,42,C
L00114,43,O
L00115,0,C
L00115,1,C
L00115,2,C
L00115,3,S
L00115,4,C
L00115,5,N
L00115,6,C
L00115,7,C
L00115,8,C
L00115,9,C
L00115,10,C
L00115,11,C
L00115,12,C
L00115,13,N
L00115,14,C
L00115,15,O
L00115,16,C
L00115,17,C
L00115,18,C
L00115,19,C
L00115,20,N
L00115,21,C
L00115,22,O
L00115,23,C
L00115,24,C
L00115,25,C
L00115,26,C
L00115,27,N
L00115,28,C
L00115,29,O
L00115,30,C
L00115,31,O
L00115,32,O
L00116,0,C
L00116,1,C
L00116,2,C
L00116,3,C
L00116,4,C
L00116,5,C
L00116,6,O
L00116,7,N
L00116,8,C
L00116,9,C
L00116,10,C
L00116,11,C
L00116,12,C
L00116,13,O
L00116,14,N
L00116,15,C
L00116,16,C
L00116,17,C
L00116,18,C
L00116,19,C
L00116,20,C
L00116,21,C
L00116,22,C
L00116,23,C
L00116,24,N
L00116,25,C
L00116,26,S
L00116,27,O
L00117,0,C
L00117,1,C
L00117,2,C
L00117,3,S
L00117,4,C
L00117,5,N
L00117,6,C
L00117,7,C
L00117,8,C
L00117,9,C
L00117,10,C
L00117,11,C
L00117,12,C
L00117,13,N
L00117,14,C
L00117,15,O
L00117,16,C
L00117,17,C
L00117,18,C
L00117,19,C
L00117,20,N
L00117,21,C
L00117,22,O
L00117,23,C
L00117,24,C
L00117,25,C
L00117,26,C
L00117,27,C
L00117,28,O
L00118,0,C
L00118,1,C
L00118,2,C
L00118,3,C
L00118,4,C
L00118,5,C
L00118,6,C
L00118,7,C
L00118,8,C
L00118,9,N
L00118,10,C
L00118,11,S
L00118,12,C
L00118,13,N
L00118,14,C
L00118,15,O
L00118,16,C
L00118,17,C
L00118,18,C
L00118,19,C
L00118,20,N
L00118,21,C
L00118,22,O
L00118,23,C
L00118,24,C
L00118,25,C
L00118,26,C
L00118,27,C
L00118,28,O
L00119,0,C
L00119,1,C
L00119,2,N
L00119,3,N
L00119,4,N
L00119,5,C
L00119,6,C
L00119,7,C
L00119,8,O
L00119,9,C
L00119,10,O
L00120,0,C
L00120,1,O
L00120,2,C
L00120,3,C
L00120,4,C
L00120,5,C
L00120,6,C
L00120,7,C
L00120,8,S
L00120,9,O
L00120,10,O
L00120,11,N
L00120,12,C
L00120,13,C
L00120,14,O
L00120,15,N
L00120,16,C
L00120,17,C
L00120,18,C
L00120,19,C
L00120,20,C
L00120,21,C
L00120,22,C
L00120,23,C
L00120,24,C
L00120,25,C
L00120,26,N
L00120,27,C
L00120,28,C
L00120,29,O
L00120,30,N
L00120,31,S
L00120,32,O
L00120,33,O
L00120,34,C
L00120,35,C
L00120,36,C
L00120,37,C
L00120,38,C
L00120,39,C
L00120,40,O
L00120,41,C
L00121,0,C
L00121,1,C
L00121,2,C
L00121,3,O
L00121,4,C
L00121,5,C
L00121,6,C
L00121,7,C
L00121,8,C
L00121,9,C
L00121,10,C
L00121,11,N
L00121,12,C
L00121,13,C
L00121,14,N
L00121,15,C
L00121,16,O
L00121,17,N
L00121,18,C
L00121,19,C
L00121,20,N
L00121,21,C
L00121,22,O
L00121,23,C
L00121,24,C
L00121,25,C
L00121,26,C
L00121,27,C
L00121,28,C
L00121,29,C
L00121,30,Cl
L00121,31,C
L00121,32,C
L00121,33,C
L00121,34,C
L00121,35,C
L00121,36,C
L00121,37,O
L00121,38,C
L00121,39,O
L00121,40,C
L00122,0,C
L00122,1,C
L00122,2,C
L00122,3,O
L00122,4,C
L00122,5,C
L00122,6,C
L00122,7,C
L00122,8,C
L00122,9,C
L00122,10,C
L00122,11,N
L00122,12,C
L00122,13,C
L00122,14,N
L00122,15,C
L00122,16,O
L00122,17,N
L00122,18,C
L00122,19,C
L00122,20,N
L00122,21,C
L00122,22,O
L00122,23,C
L00122,24,C
L00122,25,C
L00122,26,C
L00122,27,C
L00122,28,C
L00122,29,C
L00122,30,Cl
L00122,31,C
L00122,32,C
L00122,33,C
L00122,34,C
L00122,35,C
L00122,36,C
L00122,37,F
L00122,38,Br
L00122,39,O
L00122,40,C
L00123,0,C
L00123,1,C
L00123,2,C
L00123,3,O
L00123,4,C
L00123,5,C
L00123,6,C
L00123,7,C
L00123,8,C
L00123,9,C
L00123,10,C
L00123,11,N
L00123,12,C
L00123,13,C
L00123,14,N
L00123,15,C
L00123,16,O
L00123,17,N
L00123,18,C
L00123,19,C
L00123,20,N
L00123,21,C
L00123,22,O
L00123,23,C
L00123,24,C
L00123,25,C
L00123,26,C
L00123,27,C
L00123,28,C
L00123,29,C
L00123,30,Cl
L00123,31,C
L00123,32,C
L00123,33,C
L00123,34,C
L00123,35,C
L00123,36,C
L00123,37,Cl
L00123,38,C
L00123,39,N
L00124,0,C
L00124,1,C
L00124,2,C
L00124,3,O
L00124,4,C
L00124,5,C
L00124,6,C
L00124,7,C
L00124,8,C
L00124,9,C
L00124,10,C
L00124,11,N
L00124,12,C
L00124,13,C
L00124,14,N
L00124,15,C
L00124,16,O
L00124,17,N
L00124,18,C
L00124,19,C
L00124,20,N
L00124,21,C
L00124,22,O
L00124,23,C
L00124,24,C
L00124,25,C
L00124,26,C
L00124,27,C
L00124,28,C
L00124,29,C
L00124,30,Cl
L00124,31,C
L00124,32,C
L00124,33,C
L00124,34,C
L00124,35,C
L00124,36,C
L00124,37,Cl
L00124,38,O
L00124,39,C
L00125,0,C
L00125,1,C
L00125,2,C
L00125,3,C
L00125,4,C
L00125,5,C
L00125,6,C
L00125,7,C
L00125,8,S
L00125,9,O
L00125,10,O
L00125,11,C
L00125,12,C
L00125,13,N
L00125,14,C
L00125,15,N
L00125,16,C
L00125,17,O
L00125,18,S
L00125,19,C
L00125,20,C
L00125,21,O
L00125,22,N
L00125,23,C
L00125,24,C
L00125,25,C
L00125,26,C
L00125,27,C
L00125,28,C
L00125,29,C
L00125,30,F
L00125,31,F
L00125,32,F
L00126,0,C
L00126,1,C
L00126,2,C
L00126,3,C
L00126,4,C
L00126,5,C
L00126,6,C
L00126,7,C
L00126,8,C
L00126,9,O
L00126,10,O
L00126,11,N
L00126,12,O
L00126,13,C
L00126,14,C
L00126,15,N
L00126,16,N
L00126,17,N
L00127,0,C
L00127,1,N
L00127,2,C
L00127,3,O
L00127,4,C
L00127,5,C
L00127,6,C
L00127,7,C
L00127,8,C
L00127,9,C
L00127,10,C
L00127,11,C
L00127,12,C
L00127,13,C
L00127,14,Cl
L00127,15,O
L00127,16,C
L00127,17,C
L00127,18,N
L00127,19,C
L00127,20,C
L00127,21,C
L00127,22,C
L00127,23,C
L00127,24,C
L00127,25,Cl
L00127,26,C
L00127,27,C
L00127,28,C
L00127,29,C
L00127,30,C
L00127,31,C
L00127,32,C
L00127,33,Cl
L00128,0,C
L00128,1,C
L00128,2,C
L00128,3,C
L00128,4,C
L00128,5,C
L00128,6,C
L00128,7,C
L00128,8,C
L00128,9,C
L00128,10,O
L00128,11,C
L00128,12,O
L00128,13,C
L00128,14,C
L00128,15,C
L00128,16,C
L00128,17,C
L00128,18,C
L00128,19,C
L00128,20,Cl
L00128,21,O
L00128,22,C
L00128,23,C
L00128,24,N
L00128,25,C
L00128,26,C
L00128,27,C
L00128,28,C
L00128,29,C
L00128,30,C
L00128,31,Cl
L00128,32,Cl
L00129,0,C
L00129,1,C
L00129,2,O
L00129,3,C
L00129,4,C
L00129,5,C
L00129,6,C
L00129,7,C
L00129,8,C
L00129,9,O
L00129,10,C
L00129,11,C
L00129,12,C
L00129,13,N
L00129,14,C
L00129,15,O
L00129,16,C
L00129,17,C
L00129,18,C
L00129,19,C
L00129,20,C
L00129,21,C
L00129,22,C
L00129,23,O
L00129,24,C
L00129,25,C
L00129,26,N
L00129,27,N
L00129,28,N
L00129,29,N
L00129,30,C
L00129,31,C
L00129,32,C
L00129,33,C
L00129,34,C
L00129,35,C
L00129,36,C
L00129,37,Cl
L00130,0,C
L00130,1,C
L00130,2,C
L00130,3,O
L00130,4,C
L00130,5,C
L00130,6,C
L00130,7,C
L00130,8,C
L00130,9,C
L00130,10,O
L00130,11,C
L00130,12,C
L00130,13,C
L00130,14,O
L00130,15,N
L00130,16,C
L00130,17,C
L00130,18,C
L00130,19,C
L00130,20,C
L00130,21,C
L00130,22,C
L00130,23,Cl
L00130,24,C
L00130,25,C
L00130,26,C
L00130,27,C
L00130,28,C
L00130,29,C
L00130,30,N
L00130,31,C
L00130,32,C
L00130,33,C
L00130,34,C
L00130,35,C
L00130,36,C
L00130,37,C
L00130,38,C
L00130,39,N
L00130,40,C
L00130,41,C
L00130,42,N
L00130,43,C
L00130,44,O
L00130,45,C
L00130,46,C
L00131,0,C
L00131,1,C
L00131,2,C
L00131,3,C
L00131,4,O
L00131,5,C
L00131,6,C
L00131,7,C
L00131,8,C
L00131,9,C
L00131,10,C
L00131,11,O
L00131,12,C
L00131,13,C
L00131,14,C
L00131,15,O
L00131,16,N
L00131,17,C
L00131,18,C
L00131,19,C
L00131,20,C
L00131,21,C
L00131,22,C
L00131,23,C
L00131,24,Cl
L00131,25,C
L00131,26,C
L00131,27,C
L00131,28,C
L00131,29,C
L00131,30,C
L00131,31,N
L00131,32,C
L00131,33,C
L00131,34,C
L00131,35,C
L00131,36,C
L00131,37,N
L00131,38,C
L00131,39,C
L00132,0,C
L00132,1,C
L00132,2,C
L00132,3,N
L00132,4,N
L00132,5,C
L00132,6,C
L00132,7,C
L00132,8,N
L00132,9,C
L00132,10,C
L00132,11,Br
L00133,0,C
L00133,1,C
L00133,2,C
L00133,3,O
L00133,4,N
L00133,5,C
L00133,6,C
L00133,7,C
L00133,8,C
L00133,9,C
L00133,10,O
L00133,11,N
L00133,12,N
L00134,0,C
L00134,1,C
L00134,2,C
L00134,3,N
L00134,4,C
L00134,5,C
L00134,6,C
L00134,7,O
L00134,8,C
L00134,9,N
L00134,10,C
L00134,11,C
L00134,12,N
L00134,13,C
L00134,14,C
L00135,0,C
L00135,1,C
L00135,2,C
L00135,3,O
L00135,4,N
L00135,5,C
L00135,6,C
L00135,7,C
L00135,8,C
L00135,9,C
L00135,10,N
L00135,11,N
L00135,12,N
L00136,0,C
L00136,1,C
L00136,2,C
L00136,3,N
L00136,4,C
L00136,5,C
L00136,6,N
L00136,7,C
L00136,8,C
L00136,9,O
L00136,10,N
L00136,11,C
L00136,12,C
L00136,13,C
L00136,14,C
L00136,15,C
L00136,16,C
L00136,17,C
L00136,18,C
L00136,19,Cl
L00136,20,C
L00136,21,C
L00137,0,C
L00137,1,C
L00137,2,C
L00137,3,N
L00137,4,C
L00137,5,C
L00137,6,N
L00137,7,C
L00137,8,C
L00137,9,O
L00137,10,N
L00137,11,C
L00137,12,C
L00137,13,C
L00137,14,C
L00138,0,C
L00138,1,C
L00138,2,C
L00138,3,N
L00138,4,C
L00138,5,C
L00138,6,N
L00138,7,C
L00138,8,C
L00138,9,O
L00138,10,N
L00138,11,C
L00138,12,C
L00138,13,C
L00138,14,C
L00138,15,C
L00138,16,C
L00138,17,C
L00138,18,C
L00139,0,C
L00139,1,C
L00139,2,C
L00139,3,N
L00139,4,C
L00139,5,C
L00139,6,N
L00139,7,C
L00139,8,C
L00139,9,O
L00139,10,N
L00139,11,C
L00139,12,C
L00139,13,C
L00139,14,C
L00139,15,C
L00139,16,C
L00139,17,N
L00139,18,C
L00139,19,Cl
L00140,0,C
L00140,1,C
L00140,2,C
L00140,3,N
L00140,4,C
L00140,5,C
L00140,6,N
L00140,7,C
L00140,8,O
L00140,9,C
L00140,10,C
L00140,11,C
L00140,12,O
L00140,13,N
L00140,14,C
L00140,15,C
L00140,16,C
L00140,17,C
L00140,18,C
L00140,19,C
L00140,20,N
L00140,21,C
L00140,22,Cl
L00140,23,C
L00140,24,C
L00141,0,C
L00141,1,C
L00141,2,C
L00141,3,N
L00141,4,C
L00141,5,C
L00141,6,N
L00141,7,C
L00141,8,O
L00141,9,C
L00141,10,C
L00141,11,C
L00141,12,O
L00141,13,N
L00141,14,C
L00141,15,C
L00141,16,C
L00141,17,C
L00141,18,C
L00141,19,C
L00141,20,N
L00141,21,C
L00141,22,C
L00141,23,C
L00141,24,C
L00141,25,C
L00141,26,C
L00141,27,C
L00141,28,C
L00141,29,C
L00141,30,C
L00142,0,C
L00142,1,C
L00142,2,C
L00142,3,S
L00142,4,C
L00142,5,N
L00142,6,C
L00142,7,C
L00142,8,C
L00142,9,C
L00142,10,C
L00142,11,C
L00142,12,C
L00142,13,N
L00142,14,C
L00142,15,O
L00142,16,C
L00142,17,C
L00142,18,C
L00142,19,C
L00142,20,N
L00142,21,C
L00142,22,O
L00142,23,C
L00142,24,C
L00142,25,C
L00142,26,C
L00142,27,C
L00142,28,N
L00142,29,C
L00142,30,O
L00142,31,C
L00142,32,C
L00142,33,C
L00142,34,F
L00142,35,O
L00143,0,C
L00143,1,C
L00143,2,C
L00143,3,O
L00143,4,N
L00143,5,C
L00143,6,C
L00143,7,C
L00143,8,C
L00143,9,C
L00143,10,C
L00143,11,C
L00143,12,C
L00143,13,O
L00143,14,N
L00143,15,C
L00143,16,C
L00143,17,C
L00143,18,C
L00143,19,C
L00143,20,N
L00143,21,C
L00143,22,C
L00143,23,S
L00143,24,C
L00143,25,C
L00143,26,C
L00143,27,C
L00143,28,C
L00143,29,C
L00143,30,C
L00143,31,C
L00143,32,C
L00143,33,C
L00143,34,N
L00143,35,C
L00144,0,C
L00144,1,C
L00144,2,C
L00144,3,C
L00144,4,C
L00144,5,C
L00144,6,C
L00144,7,C
L00144,8,S
L00144,9,O
L00144,10,O
L00144,11,N
L00144,12,C
L00144,13,C
L00144,14,C
L00144,15,C
L00144,16,C
L00144,17,C
L00144,18,C
L00144,19,C
L00144,20,C
L00144,21,C
L00144,22,N
L00144,23,C
L00144,24,C
L00144,25,C
L00144,26,C
L00144,27,C
L00144,28,O
L00144,29,O
L00144,30,C
L00144,31,C
L00145,0,C
L00145,1,C
L00145,2,C
L00145,3,C
L00145,4,C
L00145,5,C
L00145,6,C
L00145,7,N
L00145,8,N
L00145,9,C
L00145,10,C
L00145,11,C
L00145,12,C
L00145,13,C
L00145,14,O
L00145,15,C
L00145,16,N
L00145,17,C
L00145,18,C
L00145,19,C
L00145,20,C
L00145,21,C
L00145,22,C
L00145,23,N
L00145,24,C
L00146,0,C
L00146,1,N
L00146,2,C
L00146,3,C
L00146,4,O
L00146,5,C
L00146,6,C
L00146,7,C
L00146,8,C
L00146,9,C
L00146,10,C
L00146,11,C
L00146,12,C
L00146,13,C
L00146,14,C
L00146,15,C
L00146,16,C
L00146,17,N
L00146,18,C
L00146,19,C
L00146,20,C
L00146,21,N
L00146,22,C
L00146,23,O
L00146,24,O
L00146,25,C
L00146,26,C
L00146,27,C
L00147,0,C
L00147,1,C
L00147,2,C
L00147,3,C
L00147,4,C
L00147,5,C
L00147,6,C
L00147,7,C
L00147,8,N
L00147,9,C
L00147,10,O
L00147,11,C
L00147,12,C
L00147,13,C
L00147,14,C
L00147,15,C
L00147,16,C
L00147,17,C
L00147,18,C
L00147,19,C
L00147,20,C
L00147,21,C
L00147,22,C
L00147,23,N
L00147,24,C
L00147,25,C
L00147,26,C
L00147,27,N
L00147,28,C
L00147,29,O
L00147,30,O
L00147,31,C
L00147,32,C
L00147,33,C
L00147,34,C
L00147,35,C
L00147,36,N
L00147,37,N
L00147,38,N
L00147,39,C
L00148,0,C
L00148,1,C
L00148,2,C
L00148,3,C
L00148,4,C
L00148,5,C
L00148,6,C
L00148,7,C
L00148,8,N
L00148,9,C
L00148,10,O
L00148,11,C
L00148,12,C
L00148,13,C
L00148,14,C
L00148,15,C
L00148,16,C
L00148,17,C
L00148,18,C
L00148,19,C
L00148,20,C
L00148,21,C
L00148,22,C
L00148,23,N
L00148,24,C
L00148,25,C
L00148,26,C
L00148,27,N
L00148,28,C
L00148,29,O
L00148,30,O
L00148,31,C
L00148,32,C
L00148,33,C
L00149,0,C
L00149,1,C
L00149,2,C
L00149,3,O
L00149,4,C
L00149,5,C
L00149,6,C
L00149,7,C
L00149,8,C
L00149,9,C
L00149,10,C
L00149,11,C
L00149,12,C
L00149,13,C
L00149,14,C
L00149,15,N
L00149,16,N
L00149,17,C
L00149,18,C
L00149,19,C
L00149,20,N
L00149,21,C
L00149,22,O
L00149,23,O
L00149,24,C
L00149,25,F
L00149,26,F
L00149,27,F
L00150,0,C
L00150,1,C
L00150,2,C
L00150,3,C
L00150,4,C
L00150,5,C
L00150,6,C
L00150,7,C
L00150,8,N
L00150,9,C
L00150,10,O
L00150,11,C
L00150,12,C
L00150,13,C
L00150,14,C
L00150,15,C
L00150,16,C
L00150,17,F
L00150,18,C
L00150,19,C
L00150,20,C
L00150,21,C
L00150,22,C
L00150,23,C
L00150,24,N
L00150,25,C
L00150,26,C
L00150,27,C
L00150,28,N
L00150,29,C
L00150,30,O
L00150,31,O
L00150,32,C
L00150,33,C
L00150,34,C
L00151,0,C
L00151,1,N
L00151,2,C
L00151,3,C
L00151,4,O
L00151,5,C
L00151,6,C
L00151,7,C
L00151,8,C
L00151,9,C
L00151,10,C
L00151,11,C
L00151,12,C
L00151,13,C
L00151,14,C
L00151,15,C
L00151,16,N
L00151,17,N
L00151,18,C
L00151,19,C
L00151,20,C
L00151,21,N
L00151,22,C
L00151,23,O
L00151,24,O
L00151,25,C
L00151,26,F
L00151,27,F
L00151,28,F
L00152,0,C
L00152,1,N
L00152,2,C
L00152,3,C
L00152,4,N
L00152,5,N
L00152,6,C
L00152,7,C
L00152,8,C
L00152,9,C
L00152,10,C
L00152,11,C
L00152,12,N
L00152,13,N
L00152,14,C
L00152,15,C
L00152,16,C
L00152,17,C
L00152,18,C
L00152,19,C
L00152,20,C
L00152,21,C
L00152,22,C
L00152,23,C
L00152,24,C
L00152,25,C
L00152,26,C
L00152,27,O
L00152,28,N
L00152,29,C
L00152,30,C
L00152,31,C
L00152,32,O
L00152,33,O
L00153,0,C
L00153,1,C
L00153,2,C
L00153,3,C
L00153,4,C
L00153,5,C
L00153,6,C
L00153,7,O
L00153,8,N
L00153,9,C
L00153,10,O
L00153,11,C
L00153,12,C
L00153,13,C
L00153,14,C
L00153,15,O
L00153,16,N
L00153,17,C
L00153,18,O
L00154,0,C
L00154,1,O
L00154,2,C
L00154,3,C
L00154,4,C
L00154,5,N
L00154,6,C
L00154,7,N
L00154,8,N
L00154,9,N
L00154,10,C
L00154,11,N
L00154,12,C
L00154,13,C
L00154,14,C
L00154,15,C
L00154,16,O
L00154,17,C
L00154,18,O
L00154,19,P
L00154,20,O
L00154,21,O
L00154,22,O
L00154,23,O
L00155,0,C
L00155,1,C
L00155,2,C
L00155,3,C
L00155,4,C
L00155,5,C
L00155,6,Cl
L00155,7,C
L00155,8,C
L00155,9,C
L00155,10,C
L00155,11,C
L00155,12,N
L00155,13,C
L00155,14,C
L00155,15,O
L00155,16,O
L00155,17,N
L00155,18,C
L00155,19,C
L00155,20,C
L00155,21,C
L00155,22,C
L00155,23,C
L00155,24,C
L00155,25,N
L00155,26,C
L00155,27,O
L00155,28,Cl
L00155,29,C
L00155,30,C
L00155,31,C
L00155,32,C
L00156,0,C
L00156,1,C
L00156,2,C
L00156,3,C
L00156,4,C
L00156,5,N
L00156,6,C
L00156,7,C
L00156,8,C
L00156,9,C
L00156,10,C
L00156,11,C
L00156,12,C
L00156,13,C
L00156,14,C
L00156,15,C
L00156,16,N
L00156,17,C
L00156,18,O
L00156,19,Cl
L00156,20,C
L00156,21,C
L00156,22,C
L00156,23,C
L00156,24,C
L00156,25,C
L00156,26,Cl
L00156,27,N
L00157,0,C
L00157,1,C
L00157,2,O
L00157,3,C
L00157,4,C
L00157,5,C
L00157,6,C
L00157,7,C
L00157,8,C
L00157,9,C
L00157,10,N
L00157,11,C
L00157,12,C
L00157,13,C
L00157,14,C
L00157,15,C
L00157,16,C
L00157,17,C
L00157,18,C
L00157,19,C
L00157,20,C
L00157,21,N
L00157,22,C
L00157,23,O
L00157,24,Cl
L00157,25,C
L00157,26,C
L00157,27,C
L00157,28,C
L00157,29,C
L00157,30,C
L00157,31,F
L00157,32,Cl
L00157,33,N
L00157,34,C
L00158,0,C
L00158,1,C
L00158,2,C
L00158,3,C
L00158,4,C
L00158,5,C
L00158,6,Cl
L00158,7,F
L00158,8,C
L00158,9,C
L00158,10,C
L00158,11,C
L00158,12,C
L00158,13,N
L00158,14,C
L00158,15,C
L00158,16,C
L00158,17,C
L00158,18,C
L00158,19,C
L00158,20,C
L00158,21,O
L00158,22,O
L00158,23,N
L00158,24,C
L00158,25,C
L00158,26,C
L00158,27,C
L00158,28,C
L00158,29,C
L00158,30,C
L00158,31,N
L00158,32,C
L00158,33,O
L00158,34,Cl
L00158,35,C
L00158,36,C
L00158,37,C
L00158,38,C
L00159,0,C
L00159,1,C
L00159,2,C
L00159,3,S
L00159,4,C
L00159,5,N
L00159,6,C
L00159,7,C
L00159,8,C
L00159,9,C
L00159,10,C
L00159,11,C
L00159,12,C
L00159,13,N
L00159,14,C
L00159,15,O
L00159,16,C
L00159,17,C
L00159,18,C
L00159,19,C
L00159,20,N
L00159,21,C
L00159,22,O
L00159,23,C
L00159,24,C
L00159,25,C
L00159,26,C
L00159,27,C
L00159,28,N
L00159,29,C
L00159,30,O
L00159,31,C
L00159,32,C
L00159,33,C
L00159,34,C
L00159,35,N
L00159,36,O
L00160,0,C
L00160,1,C
L00160,2,C
L00160,3,C
L00160,4,C
L00160,5,C
L00160,6,C
L00160,7,C
L00160,8,C
L00160,9,C
L00160,10,N
L00160,11,N
L00160,12,C
L00160,13,C
L00160,14,C
L00160,15,C
L00160,16,C
L00160,17,C
L00160,18,C
L00160,19,C
L00160,20,C
L00160,21,C
L00160,22,O
L00160,23,C
L00160,24,C
L00160,25,O
L00160,26,N
L00160,27,C
L00160,28,C
L00160,29,C
L00160,30,C
L00160,31,C
L00160,32,C
L00160,33,O
L00160,34,C
L00160,35,C
L00160,36,N
L00160,37,C
L00160,38,C
L00160,39,Cl
L00160,40,Cl
L00161,0,C
L00161,1,C
L00161,2,N
L00161,3,C
L00161,4,C
L00161,5,O
L00161,6,C
L00161,7,C
L00161,8,O
L00161,9,C
L00161,10,O
L00161,11,C
L00162,0,C
L00162,1,C
L00162,2,C
L00162,3,N
L00162,4,C
L00162,5,C
L00162,6,N
L00162,7,C
L00162,8,N
L00162,9,C
L00162,10,C
L00162,11,C
L00162,12,C
L00162,13,O
L00162,14,C
L00162,15,C
L00162,16,O
L00162,17,N
L00162,18,C
L00162,19,C
L00162,20,C
L00162,21,C
L00162,22,C
L00162,23,C
L00162,24,C
L00162,25,N
L00162,26,C
L00162,27,C
L00162,28,C
L00162,29,C
L00162,30,C
L00162,31,C
L00162,32,C
L00162,33,C
L00162,34,C
L00163,0,C
L00163,1,C
L00163,2,C
L00163,3,C
L00163,4,C
L00163,5,C
L00163,6,C
L00163,7,C
L00163,8,C
L00163,9,C
L00163,10,C
L00163,11,C
L00163,12,C
L00163,13,N
L00163,14,C
L00163,15,O
L00163,16,Cl
L00163,17,C
L00163,18,C
L00163,19,N
L00163,20,C
L00163,21,O
L00163,22,N
L00163,23,C
L00163,24,C
L00163,25,C
L00163,26,C
L00163,27,C
L00163,28,C
L00163,29,O
L00163,30,C
L00163,31,C
L00163,32,C
L00163,33,C
L00163,34,C
L00163,35,C
L00163,36,F
L00163,37,Cl
L00164,0,C
L00164,1,C
L00164,2,C
L00164,3,N
L00164,4,N
L00164,5,C
L00164,6,C
L00164,7,C
L00164,8,C
L00164,9,N
L00164,10,C
L00164,11,C
L00164,12,N
L00164,13,C
L00164,14,C
L00164,15,O
L00164,16,N
L00164,17,C
L00164,18,C
L00164,19,C
L00164,20,C
L00164,21,C
L00164,22,C
L00164,23,N
L00164,24,C
L00164,25,C
L00164,26,C
L00164,27,C
L00164,28,C
L00164,29,C
L00164,30,C
L00164,31,C
L00164,32,C
L00164,33,C
L00164,34,C
L00165,0,C
L00165,1,C
L00165,2,C
L00165,3,N
L00165,4,C
L00165,5,C
L00165,6,N
L00165,7,C
L00165,8,O
L00165,9,C
L00165,10,C
L00165,11,C
L00165,12,O
L00165,13,N
L00165,14,C
L00165,15,C
L00165,16,C
L00165,17,C
L00165,18,C
L00165,19,C
L00165,20,C
L00165,21,N
L00165,22,C
L00165,23,C
L00165,24,C
L00165,25,C
L00165,26,C
L00165,27,C
L00165,28,C
L00165,29,C
L00165,30,C
L00166,0,C
L00166,1,C
L00166,2,C
L00166,3,N
L00166,4,C
L00166,5,C
L00166,6,N
L00166,7,C
L00166,8,O
L00166,9,N
L00166,10,C
L00166,11,C
L00166,12,O
L00166,13,C
L00166,14,C
L00166,15,C
L00166,16,C
L00166,17,O
L00166,18,N
L00166,19,C
L00166,20,C
L00166,21,C
L00166,22,C
L00166,23,C
L00166,24,C
L00166,25,C
L00166,26,N
L00166,27,C
L00166,28,C
L00166,29,C
L00166,30,C
L00166,31,C
L00166,32,C
L00166,33,C
L00166,34,C
L00166,35,C
L00167,0,C
L00167,1,C
L00167,2,C
L00167,3,C
L00167,4,C
L00167,5,C
L00167,6,N
L00167,7,N
L00167,8,N
L00167,9,C
L00167,10,C
L00167,11,C
L00167,12,C
L00167,13,O
L00167,14,N
L00167,15,C
L00167,16,O
L00168,0,C
L00168,1,O
L00168,2,C
L00168,3,C
L00168,4,C
L00168,5,C
L00168,6,C
L00168,7,C
L00168,8,O
L00168,9,C
L00168,10,C
L00168,11,N
L00168,12,C
L00168,13,O
L00168,14,N
L00168,15,C
L00168,16,C
L00168,17,C
L00168,18,C
L00168,19,C
L00168,20,C
L00168,21,C
L00168,22,O
L00168,23,C
L00168,24,C
L00168,25,C
L00168,26,C
L00168,27,N
L00168,28,C
L00168,29,O
L00168,30,N
L00168,31,C
L00168,32,C
L00168,33,C
L00168,34,C
L00168,35,C
L00168,36,C
L00168,37,C
L00168,38,C
L00168,39,C
L00168,40,C
L00168,41,N
L00168,42,C
L00168,43,O
L00168,44,S
L00168,45,C
L00168,46,O
L00168,47,C
L00168,48,O
L00169,0,C
L00169,1,C
L00169,2,N
L00169,3,C
L00169,4,C
L00169,5,C
L00169,6,C
L00169,7,C
L00169,8,C
L00169,9,C
L00169,10,O
L00169,11,N
L00169,12,C
L00169,13,C
L00169,14,C
L00169,15,C
L00169,16,O
L00169,17,N
L00169,18,C
L00169,19,O
L00169,20,N
L00170,0,C
L00170,1,N
L00170,2,C
L00170,3,O
L00170,4,C
L00170,5,C
L00170,6,C
L00170,7,O
L00170,8,N
L00170,9,C
L00170,10,C
L00170,11,C
L00170,12,C
L00170,13,C
L00170,14,O
L00170,15,N
L00170,16,C
L00170,17,C
L00170,18,O
L00170,19,C
L00170,20,O
L00170,21,C
L00170,22,C
L00170,23,C
L00170,24,C
L00170,25,C
L00170,26,C
L00170,27,C
L00170,28,S
L00170,29,C
L00170,30,C
L00170,31,N
L00170,32,C
L00170,33,O
L00170,34,C
L00170,35,O
L00170,36,N
L00170,37,C
L00170,38,C
L00171,0,C
L00171,1,C
L00171,2,O
L00171,3,N
L00171,4,C
L00171,5,C
L00171,6,C
L00171,7,C
L00171,8,C
L00171,9,O
L00171,10,N
L00171,11,C
L00171,12,C
L00171,13,O
L00171,14,C
L00171,15,O
L00171,16,C
L00171,17,C
L00171,18,C
L00171,19,C
L00171,20,C
L00171,21,C
L00171,22,C
L00171,23,S
L00171,24,C
L00171,25,C
L00171,26,N
L00171,27,C
L00171,28,O
L00171,29,C
L00171,30,O
L00171,31,N
L00171,32,C
L00171,33,C
L00171,34,C
L00171,35,C
L00171,36,C
L00171,37,C
L00171,38,C
L00171,39,C
L00171,40,N
L00171,41,O
