MW,LogP,TPSA,HBA,HBD,Rotatable_Bonds,Ring_Count,Aromatic_Rings,Fraction_CSP3,Heavy_Atom_Count,Chiral_Atoms,Formal_Charge,QED,BertzCT,HallKierAlpha,Kappa1,Kappa2,Kappa3,NumSpiroAtoms,NumBridgeheadAtoms,NumAliphaticRings,NumAromaticRings,NumSaturatedRings,NumHeteroAtoms,MolMR,SA_Score,Lipinski_Pass,Veber_Pass,Egan_Pass,Ghose_Pass,Muegge_Pass,RECRUITER_CODE,SMILES,PAINS_Hits,Brenk_Hits
446.5030000000003,3.2996000000000016,94.99000000000001,4,1,4,5,2,0.38461538461538464,33,3,0,0.727487004423958,1108.0071006221842,-3.48,21.370140407038004,8.462909497363603,3.612026003459176,0,0,3,2,1,7,119.49280000000009,,True,True,True,True,True,L00065,c1ccc2c(c1)CCN([C@@H]2CN3C(=O)c4ccccc4C3=O)C(=O)[C@@H]5CCCC[C@H]5C(=O)O,None,phthalimide
432.3470000000002,5.551500000000004,57.61,2,1,6,4,2,0.391304347826087,29,3,0,0.6511809163796765,910.59389570447,-2.039999999999999,20.241637644139672,8.369094710138508,4.593443240279005,0,0,2,2,2,6,113.18280000000006,,True,True,True,True,False,L00066,c1cc(cc(c1)Cl)[C@H]2C[C@@H](C(=O)N([C@@H]2c3ccc(cc3)Cl)CC4CC4)CC(=O)O,None,None
523.7220000000003,2.528400000000002,93.78,5,3,7,5,1,0.7,38,5,0,0.5108220952526601,1009.3573834110762,-2.4499999999999993,27.129558912608818,12.1609606218451,5.761056461379692,0,0,4,1,3,8,147.38709999999986,,True,True,True,False,True,L00067,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N2C[C@H]3CCCN3C[C@H]2C(=O)N[C@@H]4CCCc5c4cccc5)NC,None,None
282.12899999999996,0.1749999999999997,139.98000000000002,4,5,5,1,1,0.2857142857142857,17,0,0,0.4814387964899077,432.69154047959705,-0.7500000000000002,14.311538461538461,5.265942183016261,4.5527951960888515,0,0,0,1,0,10,60.602900000000034,,True,True,False,False,True,L00068,c1ccnc(c1)NCC(P(=O)(O)O)P(=O)(O)O,None,phosphor
351.20799999999997,-1.7185999999999997,194.42999999999998,9,5,5,2,1,0.5,23,3,0,0.37853883461845417,714.0185600564846,-1.8200000000000003,17.532554434128176,6.354395628964614,4.131322086945232,0,0,1,1,1,13,72.3986,,True,False,False,False,False,L00069,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=NC2=O)N)C(=O)O)COP(=O)(O)O)O,None,phosphor
504.0150000000002,6.318300000000005,92.93,7,2,7,6,5,0.23076923076923078,35,1,0,0.2698146227458581,1572.5302649602952,-3.489999999999999,22.004380823839764,8.62259865408136,4.236431985376424,0,0,1,5,1,9,139.4639999999999,,False,True,False,False,False,L00070,C[C@H](C1CC1)Nc2c3c(nc(n3Cc4ccc(cc4)Cl)c5ccc6c(c5)ccs6)nc(n2)C(=O)O,None,None
550.063,5.074000000000004,114.96,9,1,5,7,4,0.5357142857142857,39,2,0,0.3665404085591572,1554.2684757298794,-3.24,24.776278019993832,10.05816541898259,4.630222554262346,0,0,3,4,3,11,147.7336999999998,,False,True,True,False,False,L00071,CC1CCC(CC1)Cn2c3c(cc(nc3c4cc(cnc4)Cl)C5=NOC(=O)N5)nc2N6CCO[C@H]7[C@H]6CCC7,None,None
511.02600000000024,5.6272000000000055,111.72,8,1,7,5,4,0.5,36,2,0,0.3426975256699307,1418.8212012185888,-3.04,24.64545379584341,10.141804313418891,4.6919616313899075,0,0,1,4,1,10,138.01069999999993,,False,True,True,False,False,L00072,CC1CCC(CC1)[C@@H](C)n2c3c(cc(nc3c4cc(cnc4)Cl)C5=NOC(=O)N5)nc2[C@H](C)COC,None,None
537.0640000000002,6.364900000000006,111.72,8,1,8,6,4,0.5357142857142857,38,2,0,0.27838882946142074,1498.019054462522,-3.04,25.24967706445184,10.261688784295156,4.775907255003121,0,0,2,4,2,10,144.81069999999985,,False,True,False,False,False,L00073,CCO[C@@H](c1nc2cc(nc(c2n1[C@H](C)C3CCC(CC3)C)c4cc(cnc4)Cl)C5=NOC(=O)N5)C6CC6,None,None
515.2450000000001,6.093900000000005,29.54,2,0,4,4,3,0.20833333333333334,29,3,0,0.4210199960144637,974.0272026717405,-1.9499999999999988,20.327958809637845,8.820168388592794,4.471296203560891,0,0,1,3,1,5,121.55500000000005,,False,True,False,False,False,L00074,CN1[C@@H]([C@@H](O[C@H](C1=O)Cc2ccccc2)c3ccc(cc3)Br)c4ccc(cc4)Br,None,None
426.3430000000001,5.875700000000005,29.54,2,0,4,4,3,0.20833333333333334,29,3,0,0.5219034509669267,974.0272026717405,-2.3299999999999987,19.96363681316865,8.580624201109789,4.324366374650243,0,0,1,3,1,5,116.17500000000004,,True,True,True,False,False,L00075,CN1[C@@H]([C@@H](O[C@H](C1=O)Cc2ccccc2)c3ccc(cc3)Cl)c4ccc(cc4)Cl,None,None
528.4070000000002,6.414300000000005,66.84,3,1,7,4,3,0.21428571428571427,36,4,0,0.35999052432575135,1246.0511244159254,-3.189999999999998,25.88957532233051,11.249154489361212,5.617982400754164,0,0,1,3,1,8,136.44679999999988,,False,True,False,False,False,L00076,C/C=C/[C@H](C(=O)O)N1[C@@H]([C@@H](O[C@H](C1=O)Cc2ccc(cc2)F)c3ccc(cc3)Cl)c4ccc(cc4)Cl,None,isolated_alkene
507.43700000000024,3.957700000000001,96.25,4,4,5,4,2,0.44,34,4,0,0.49294475620916994,1136.3841079133388,-2.189999999999999,24.919482502006833,9.113727650687999,4.086746148141844,1,0,2,2,1,9,132.7585,,True,True,True,False,True,L00077,CC(C)(C)C[C@H]1[C@]2(c3ccc(cc3NC2=O)Cl)[C@H]([C@@H](N1)C(=O)NCCN)c4cccc(c4F)Cl,None,None
452.33400000000006,4.248800000000003,87.07000000000001,4,2,7,3,2,0.36363636363636365,30,4,0,0.6562141470722779,900.6558350318188,-2.1199999999999988,22.562650279834195,9.791478057473826,4.781982463538939,0,0,1,2,1,8,113.52260000000003,,True,True,True,True,True,L00078,CC[C@@H](CO)N1[C@@H]([C@@H](O[C@H](C1=O)CC(=O)O)c2cccc(c2)Cl)c3ccc(cc3)Cl,None,None
554.4650000000001,4.452880000000005,105.38,5,4,8,3,2,0.48148148148148145,37,5,0,0.38611051143490066,1184.4619260576883,-2.279999999999999,29.27854585843052,11.627649724367917,6.076873512648506,0,0,1,2,1,10,138.35499999999996,,True,True,True,False,True,L00079,CC(C)(C)C[C@H]1[C@]([C@H]([C@@H](N1)C(=O)NCC[C@@H](CO)O)c2cccc(c2F)Cl)(C#N)c3ccc(cc3F)Cl,None,None
551.6470000000002,3.7169000000000008,117.00000000000001,6,3,7,5,4,0.21875,41,2,0,0.30164898179158955,1603.776079689722,-4.889999999999999,27.668385842572913,11.691556953148236,5.440689294288703,0,0,1,4,0,9,161.11529999999968,,True,True,True,False,True,L00080,C[C@@H](C(=O)N[C@H]1CN(c2ccccc2N(C1=O)Cc3c4ccccc4ccc3OC)C(=O)c5ccc(cc5)N)NC,None,aniline
547.6080000000004,3.1141000000000005,126.43000000000002,7,3,7,5,3,0.36666666666666664,40,2,0,0.4120568921867015,1450.4880369227858,-4.149999999999999,27.418145287614003,11.147868034050596,4.956199982429297,1,0,2,3,1,10,148.95569999999984,,True,True,True,False,True,L00081,C[C@@H](C(=O)N[C@@H]1C(=O)N(c2ccccc2OC13CCOCC3)Cc4c5ccc(cc5ccc4OC)C(=O)O)NC,None,None
505.50800000000015,2.872100000000001,154.05999999999997,5,5,13,2,2,0.375,35,3,0,0.2604993317972486,1018.2925176732444,-3.1999999999999993,28.040184414039267,13.62784598214286,10.727438860521369,0,0,0,2,0,11,130.54620000000003,,True,False,False,False,False,L00082,CC(C)C[C@@H](C(=O)O)NC(=O)[C@H](Cc1ccccc1)N[P@](=O)(CNC(=O)OCc2ccccc2)O,None,phosphor
446.5030000000003,3.2996000000000016,94.99000000000001,4,1,4,5,2,0.38461538461538464,33,3,0,0.727487004423958,1108.0071006221842,-3.48,21.370140407038004,8.462909497363603,3.612026003459176,0,0,3,2,1,7,119.49280000000009,,True,True,True,True,True,L00083,c1ccc2c(c1)CCN([C@@H]2CN3C(=O)c4ccccc4C3=O)C(=O)[C@@H]5CCCC[C@@H]5C(=O)O,None,phthalimide
470.5330000000003,2.8957000000000006,112.15,6,1,4,6,3,0.38461538461538464,35,3,0,0.5870412266483884,1254.7539615194337,-3.8800000000000003,21.63983973686825,8.720113404883294,3.6193427809483794,0,0,3,3,1,9,125.28570000000006,,True,True,True,True,True,L00084,c1ccc2c(c1)CCN([C@@H]2CN3C(=O)c4ccccc4C3=O)C(=O)[C@@H]5CCCC[C@@H]5c6[nH]nnn6,None,phthalimide
446.54700000000037,3.9678200000000032,77.92,3,1,4,5,2,0.4444444444444444,33,3,0,0.7710252697194495,1111.0502441480683,-3.15,21.68296278437542,8.653948412871065,3.8135847151241182,0,0,3,2,1,6,123.60330000000009,,True,True,True,True,True,L00085,Cc1cccc2c1CCN([C@@H]2CN3Cc4ccccc4C3=O)C(=O)[C@@H]5CCCC[C@@H]5C(=O)O,None,None
167.197,0.59769,83.38,4,3,0,2,2,0.0,11,0,0,0.5014913838271434,441.3146575841347,-1.43,6.291056810075463,2.0257943511578227,0.8742647691024565,0,0,0,2,0,6,43.48579999999999,,True,True,True,False,False,L00086,c1c2c([nH]n1)NC(=S)N=C2N,None,Thiocarbonyl_group
537.7050000000003,1.9730000000000023,103.01,6,3,7,6,1,0.7,39,7,0,0.4916777360544629,1090.8658780441253,-2.6499999999999995,26.56637041271828,11.081888259874106,5.272983481468245,0,0,5,1,4,9,146.97209999999984,,True,True,True,False,True,L00087,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N2C[C@H]3C[C@@H]4C[C@@H]4N3C[C@H]2C(=O)N[C@@H]5CCOc6c5cccc6)NC,None,None
525.6940000000003,1.9746000000000021,103.01,6,3,7,5,1,0.6896551724137931,38,5,0,0.5032003600801097,1012.4375399227956,-2.6499999999999995,26.93726058294813,12.03179925031237,5.685470450081431,0,0,4,1,3,9,144.5610999999999,,True,True,True,False,True,L00088,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N2C[C@H]3CCCN3C[C@H]2C(=O)N[C@@H]4CCOc5c4cccc5)NC,None,None
417.3360000000001,4.684500000000004,49.410000000000004,2,1,3,4,2,0.36363636363636365,28,2,0,0.7883412612983465,945.8840383365632,-2.0399999999999996,19.283982784408295,7.41485804366779,3.290089884933782,0,0,2,2,1,6,111.89370000000001,,True,True,True,True,True,L00089,CC(=O)N1CCC[C@@H](C1)[C@]2(c3ccc(cc3NC2=O)Cl)Cc4cccc(c4)Cl,None,None
583.4910000000002,5.620400000000004,113.32000000000001,4,4,5,5,3,0.3,40,4,0,0.3123872324841666,1522.3236900959282,-3.4599999999999986,28.08250864440074,10.178977814341323,4.73988133931116,1,0,2,3,1,10,154.2839999999998,,False,True,True,False,False,L00090,CC(C)(C)C[C@H]1[C@]2(c3ccc(cc3NC2=O)Cl)[C@H]([C@@H](N1)C(=O)Nc4ccc(cc4)C(=O)N)c5cccc(c5F)Cl,None,None
619.5460000000003,5.690500000000004,122.55,6,4,6,5,3,0.3448275862068966,41,4,0,0.2825499623085697,1572.573488246678,-3.1799999999999993,29.317101855987758,10.58088525275434,4.965253380543496,1,0,2,3,1,12,158.71299999999977,,False,True,True,False,False,L00091,CC(C)(C)C[C@H]1[C@]2(c3c(cc(s3)Cl)NC2=O)[C@H]([C@@H](N1)C(=O)Nc4ccc(cc4OC)C(=O)N)c5cccc(c5F)Cl,None,None
501.97100000000023,2.807500000000001,155.58,6,7,10,3,3,0.2916666666666667,35,2,0,0.1672066549350894,1197.7379280616108,-3.4399999999999995,26.169763027385176,11.805340487974645,6.369073724007562,0,0,0,3,0,11,129.899,,False,False,False,False,False,L00092,CC(C)C[C@@H](C(=O)NO)NC(c1c2ccc(cc2[nH]c1C(=O)NO)Cl)C(=O)NCc3ccccc3,indol_3yl_alk(461),hydroxamic_acid; Oxygen-nitrogen_single_bond
539.7210000000003,2.3647000000000027,103.01,6,3,8,5,1,0.7,39,5,0,0.46887810543829944,1024.359942325583,-2.6499999999999995,27.89948414508122,12.681658570289501,6.089888377272892,0,0,4,1,3,9,149.17809999999983,,True,True,True,False,True,L00093,CC[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N2C[C@H]3CCCN3C[C@H]2C(=O)N[C@@H]4CCOc5c4cccc5)NC,None,None
587.7650000000003,3.3316000000000017,103.01,6,3,8,6,2,0.5588235294117647,43,5,0,0.43809366818014495,1323.3675410013648,-3.5899999999999994,29.48040889024054,12.957258563578826,5.962765424914525,0,0,4,2,2,9,165.86309999999963,,True,True,True,False,True,L00094,CC[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N2C[C@@H]3Cc4ccccc4N3C[C@H]2C(=O)N[C@@H]5CCOc6c5cccc6)NC,None,None
432.5200000000003,3.6594000000000024,77.92,3,1,4,5,2,0.4230769230769231,32,3,0,0.7999133556347844,1065.2973357591788,-3.15,20.736023134537554,8.413653906795918,3.574256171531396,0,0,3,2,1,6,118.86630000000007,,True,True,True,True,True,L00095,c1ccc2c(c1)CCN([C@@H]2CN3Cc4ccccc4C3=O)C(=O)[C@@H]5CCCC[C@@H]5C(=O)O,None,None
414.49200000000025,-0.8961999999999946,114.30000000000003,10,2,25,0,0,1.0,28,0,0,0.18225983831941764,244.75087218611446,-0.39999999999999997,27.6,26.599999999999998,25.6,0,0,0,0,0,10,100.72360000000008,,True,False,True,False,True,L00096,C(COCCOCCOCCOCCOCCOCCOCCOCCO)O,None,Aliphatic_long_chain
568.5630000000002,6.523500000000007,91.75000000000001,4,1,8,3,2,0.5,37,4,0,0.3914220277764044,1256.078773363959,-2.089999999999999,29.465739021473293,10.951571035936324,6.320842859580434,0,0,1,2,1,9,147.82759999999976,,False,True,False,False,False,L00097,CC[C@@H](CS(=O)(=O)C(C)(C)C)N1[C@@H]([C@H](C[C@](C1=O)(C)CC(=O)O)c2cccc(c2)Cl)c3ccc(cc3)Cl,None,None
568.5190000000002,5.469800000000005,100.98,5,1,8,4,2,0.48148148148148145,37,4,0,0.45348270763671034,1270.5467051485484,-2.129999999999999,27.892775440754647,10.559091011340385,6.137106464347653,0,0,2,2,2,10,142.40959999999987,,False,True,True,False,False,L00098,CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N2[C@@H]([C@H](O[C@@H](C2=O)CC(=O)O)c3cccc(c3)Cl)c4ccc(cc4)Cl,None,None
556.5080000000003,5.469800000000005,100.98,5,1,8,3,2,0.46153846153846156,36,4,0,0.46299317188879674,1209.6853672255875,-2.129999999999999,28.441457705624554,11.089038993669584,6.2211953100903905,0,0,1,2,1,10,139.97659999999988,,False,True,True,False,False,L00099,CC[C@@H](CS(=O)(=O)C(C)(C)C)N1[C@@H]([C@H](O[C@@H](C1=O)CC(=O)O)c2cccc(c2)Cl)c3ccc(cc3)Cl,None,None
695.706,7.514200000000007,104.64,6,1,10,5,3,0.48484848484848486,45,4,0,0.2355225345534261,1719.4971594039878,-2.53,33.822444028970374,12.582888970106545,7.239031350256459,0,0,2,3,2,12,175.12359999999956,,False,True,False,False,False,L00100,C[C@@]1(C[C@@H]([C@H](N(C1=O)[C@H](CS(=O)(=O)C(C)(C)C)C2CC2)c3ccc(c(c3)F)Cl)c4cccc(c4)Cl)Cc5ncc(s5)CC(=O)O,None,None
659.6320000000001,6.721100000000008,113.86999999999999,6,1,9,5,3,0.42424242424242425,44,4,0,0.2713758194402606,1652.7105081495238,-2.979999999999999,32.414463904783126,12.080649341719859,6.661116544738748,0,0,2,3,2,11,169.67409999999956,,False,True,False,False,False,L00101,C[C@@]1(C(=O)N([C@@H]([C@H](O1)c2cccc(c2)Cl)c3ccc(cc3)Cl)[C@H](CS(=O)(=O)C(C)(C)C)C4CC4)Cc5ccc(cn5)C(=O)O,None,None
657.6600000000001,7.384700000000008,104.64,5,1,9,5,3,0.4411764705882353,44,4,0,0.2575519766618851,1650.1019120157312,-2.939999999999999,32.45326979128682,12.103891348482858,6.6761773610226625,0,0,2,3,2,10,172.90809999999948,,False,True,False,False,False,L00102,C[C@@]1(C[C@@H]([C@H](N(C1=O)[C@H](CS(=O)(=O)C(C)(C)C)C2CC2)c3ccc(cc3)Cl)c4cccc(c4)Cl)Cc5ccc(cn5)C(=O)O,None,None
659.6320000000001,6.721100000000008,113.86999999999999,6,1,9,5,3,0.42424242424242425,44,4,0,0.2713758194402606,1652.7105081495238,-2.979999999999999,32.414463904783126,12.080649341719859,6.661116544738748,0,0,2,3,2,11,169.67409999999956,,False,True,False,False,False,L00103,C[C@]1(C(=O)N([C@@H]([C@H](O1)c2cccc(c2)Cl)c3ccc(cc3)Cl)[C@H](CS(=O)(=O)C(C)(C)C)C4CC4)Cc5ccc(cn5)C(=O)O,None,None
556.5080000000003,5.469800000000005,100.98,5,1,8,3,2,0.46153846153846156,36,4,0,0.46299317188879674,1209.6853672255875,-2.129999999999999,28.441457705624554,11.089038993669584,6.2211953100903905,0,0,1,2,1,10,139.97659999999988,,False,True,True,False,False,L00104,CC[C@@H](CS(=O)(=O)C(C)(C)C)N1[C@@H]([C@H](O[C@H](C1=O)CC(=O)O)c2cccc(c2)Cl)c3ccc(cc3)Cl,None,None
437.32600000000014,6.828140000000004,55.120000000000005,3,1,4,4,4,0.08333333333333333,30,0,0,0.3808708237950743,1278.1936311554196,-3.079999999999999,20.20327947610741,7.977220157493802,3.7188485601159127,0,0,0,4,0,6,120.88930000000003,,True,True,False,False,False,L00105,Cc1cccc(c1)c2nc(c(n2c3cc(ccc3C)Cl)c4cccc(c4)Cl)C(=O)O,None,None
551.5140000000001,7.955300000000007,70.5,3,1,8,5,3,0.3870967741935484,38,4,0,0.3084599788705887,1340.9610690335523,-2.889999999999999,26.70660212680231,10.702325666677954,5.319445067582068,0,0,2,3,2,7,149.45279999999974,,False,True,False,False,False,L00106,CC[C@@H](c1cccc(n1)C2CC2)N3[C@@H]([C@H](C[C@](C3=O)(C)CC(=O)O)c4cccc(c4)Cl)c5ccc(cc5)Cl,None,None
593.5730000000002,5.735800000000006,94.99000000000001,4,1,9,5,2,0.5172413793103449,39,4,0,0.40060352734831817,1341.70154110401,-2.129999999999999,28.40054116757922,11.034390536353088,5.991934982758999,0,0,3,2,3,10,151.31459999999976,,False,True,True,False,False,L00107,C[C@@]1(C[C@@H]([C@H](N(C1=O)[C@H](CS(=O)(=O)N2CCCC2)C3CC3)c4ccc(cc4)Cl)c5cccc(c5)Cl)CC(=O)O,None,None
464.61000000000007,2.4137000000000004,104.53,4,3,9,3,2,0.4444444444444444,34,3,0,0.5300514491760803,922.8551951356321,-3.1899999999999986,25.433327850421385,11.790382892789953,6.2287031155142385,0,0,1,2,1,7,132.8898,,True,True,True,True,True,L00108,C[C@@H](C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(=O)NCC(c2ccccc2)c3ccccc3)N,None,None
556.4100000000002,3.0350800000000016,164.35999999999999,11,4,8,5,4,0.28,38,4,0,0.2535931056491403,1491.8410273522036,-3.4999999999999996,26.12084668578175,11.084462369801864,5.2331737595845675,0,0,1,4,1,13,140.26069999999999,,False,False,False,False,False,L00109,c1cc(ccc1COC[C@@H]2[C@H]([C@H]([C@@H](O2)n3c4c(c(ncn4)N)nc3NCc5ccc(c(c5)Cl)Cl)O)O)C#N,None,None
385.4640000000001,2.355800000000001,95.67,5,2,5,3,2,0.47619047619047616,28,2,0,0.8237257017703788,809.1762829049418,-2.6699999999999995,20.074287709312095,8.141700876644451,4.980335439131508,0,0,1,2,1,7,103.98250000000004,,True,True,True,True,True,L00110,CC(C)(C)CC(=O)N1C[C@@H](C[C@H]1C(=O)NCc2ccc(cc2)c3cnco3)O,None,None
585.7710000000004,2.7782199999999997,140.73,7,4,10,3,2,0.5666666666666667,41,4,0,0.3380777358710554,1236.6418149267465,-3.3100000000000005,32.20767410583952,13.567898582038852,8.590909631274018,0,0,1,2,1,11,158.70389999999978,,True,False,False,False,True,L00111,Cc1c(scn1)c2ccc(cc2)CNC(=O)[C@@H]3C[C@H](CN3C(=O)[C@H](C(C)(C)C)NC(=O)[C@H](CC(C)C)NC(=O)C)O,None,None
585.7710000000004,2.7782199999999997,140.73,7,4,8,3,2,0.5666666666666667,41,4,0,0.375630303500501,1261.2949275984545,-3.3100000000000005,32.20767410583952,12.688390400328664,8.130910832259511,0,0,1,2,1,11,158.70389999999978,,True,False,False,False,True,L00112,Cc1c(scn1)c2ccc(cc2)CNC(=O)[C@@H]3C[C@H](CN3C(=O)[C@H](C(C)(C)C)NC(=O)[C@H](C(C)(C)C)NC(=O)C)O,None,None
399.4910000000002,2.6642200000000016,95.67,5,2,5,3,2,0.5,29,2,0,0.8058915803286675,866.9276913013356,-2.6700000000000004,21.048836256020984,8.368023105889183,5.232655447314562,0,0,1,2,1,7,108.71950000000007,,True,True,True,True,True,L00113,Cc1c(ocn1)c2ccc(cc2)CNC(=O)[C@@H]3C[C@H](CN3C(=O)CC(C)(C)C)O,None,None
619.7880000000004,2.9748200000000007,140.73,7,4,10,4,3,0.42424242424242425,44,4,0,0.27517792259998225,1467.6795030832411,-4.09,32.81611465000669,14.129585745454499,8.294262730893314,0,0,1,3,1,11,169.3948999999996,,True,False,False,False,False,L00114,Cc1c(scn1)c2ccc(cc2)CNC(=O)[C@@H]3C[C@H](CN3C(=O)[C@H](C(C)(C)C)NC(=O)[C@H](Cc4ccccc4)NC(=O)C)O,None,None
472.5670000000003,0.6782199999999994,123.07000000000002,7,3,5,4,2,0.4782608695652174,33,4,0,0.5881567385516768,1039.727660078917,-2.8200000000000003,23.34194531009007,9.580545026271437,4.92187598480695,0,0,2,2,2,10,122.05730000000005,,True,True,True,True,True,L00115,Cc1c(scn1)c2ccc(cc2)CNC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H]4C[C@H](CN4C(=O)C)O)O,None,None
401.5320000000001,2.8243000000000014,82.53,5,2,5,3,2,0.47619047619047616,28,2,0,0.807110871595695,812.4213954027783,-2.249999999999999,20.483382030679326,8.407119199066582,5.1722222222222225,0,0,1,2,1,7,109.59350000000005,,True,True,True,True,True,L00116,CC(C)(C)CC(=O)N1C[C@@H](C[C@H]1C(=O)NCc2ccc(cc2)c3cncs3)O,None,None
415.55900000000025,3.1327200000000013,82.53,5,2,5,3,2,0.5,29,2,0,0.7859984061687902,870.1728037991721,-2.25,21.458657844990547,8.630886426592797,5.423551308081869,0,0,1,2,1,7,114.33050000000006,,True,True,True,True,True,L00117,Cc1c(scn1)c2ccc(cc2)CNC(=O)[C@@H]3C[C@H](CN3C(=O)CC(C)(C)C)O,None,None
415.55900000000025,3.1327200000000013,82.53,5,2,5,3,2,0.5,29,2,0,0.7859984061687902,873.9228037991721,-2.25,21.458657844990547,8.630886426592797,5.423551308081869,0,0,1,2,1,7,114.33050000000009,,True,True,True,True,True,L00118,Cc1cc(ccc1c2cncs2)CNC(=O)[C@@H]3C[C@H](CN3C(=O)CC(C)(C)C)O,None,None
157.173,-0.8472000000000002,71.17,5,2,4,1,1,0.6666666666666666,11,0,0,0.597043218331619,211.34724188799422,-0.9400000000000002,8.159403578528828,4.046724751037516,2.284372684431081,0,0,0,1,0,5,37.6476,,True,True,True,False,False,L00119,c1c(nnn1CCCO)CO,None,None
612.6860000000001,2.2181999999999995,179.39999999999998,8,2,12,4,4,0.14285714285714285,42,0,0,0.24436972497642998,1707.6022917760945,-4.819999999999999,30.14578834765705,11.963032634530595,5.940214394389498,0,0,0,4,0,14,157.38839999999973,,True,False,False,False,False,L00120,COc1ccc(cc1)S(=O)(=O)N(CC(=O)N)c2ccc(c3c2cccc3)N(CC(=O)N)S(=O)(=O)c4ccc(cc4)OC,None,None
577.0810000000002,5.241000000000005,92.70000000000002,6,1,7,5,3,0.3225806451612903,41,2,0,0.41512317164551576,1459.1172175849188,-4.239999999999999,28.294509674381068,12.098620882458883,5.95060909964373,0,0,2,3,1,10,157.04069999999965,,False,True,True,False,False,L00121,CC(C)Oc1cc(ccc1C2=N[C@H]([C@H](N2C(=O)N3CCNC(=O)C3)c4ccc(cc4)Cl)c5cccc(c5)OC)OC,None,None
643.9410000000003,6.134000000000006,83.47000000000001,5,1,6,5,3,0.3,41,2,0,0.3503046345312825,1500.3066868648843,-3.629999999999999,28.88275778247431,12.080952426254163,6.035680845652843,0,0,2,3,1,11,158.14669999999964,,False,True,False,False,False,L00122,CC(C)Oc1cc(ccc1C2=N[C@H]([C@H](N2C(=O)N3CCNC(=O)C3)c4ccc(cc4)Cl)c5cc(ccc5F)Br)OC,None,None
576.4840000000002,5.748880000000005,98.03,5,1,5,5,3,0.26666666666666666,40,2,0,0.41848288818536356,1516.4689371236548,-4.059999999999999,27.504753239022275,11.585807639523217,5.6212464659597385,0,0,2,3,1,10,153.66169999999968,,False,True,True,False,False,L00123,CC(C)Oc1cc(ccc1C2=N[C@H]([C@H](N2C(=O)N3CCNC(=O)C3)c4ccc(cc4)Cl)c5cccc(c5)Cl)C#N,None,None
581.5000000000002,5.885800000000006,83.47000000000001,5,1,6,5,3,0.3,40,2,0,0.3940146398500008,1443.876183059694,-3.749999999999999,27.803180818641255,11.778868236927842,5.735841420118343,0,0,2,3,1,10,155.49869999999964,,False,True,False,False,False,L00124,CC(C)Oc1cc(ccc1C2=N[C@H]([C@H](N2C(=O)N3CCNC(=O)C3)c4ccc(cc4)Cl)c5cccc(c5)Cl)OC,None,None
497.52000000000015,3.969140000000002,108.99000000000001,6,2,6,3,3,0.19047619047619047,33,0,0,0.3941329097799546,1369.653230149545,-3.1199999999999988,24.521009494512832,9.39550944093689,5.629974530365849,0,0,0,3,0,12,117.02320000000002,,True,True,True,False,True,L00125,Cc1ccc(c(c1)C)S(=O)(=O)C2=CN=C(NC2=O)SCC(=O)Nc3ccccc3C(F)(F)F,None,None
251.26599999999996,0.5701699999999996,122.85999999999999,5,3,7,1,1,0.36363636363636365,18,1,1,0.3720788203692161,440.10647659111146,-2.24,13.823451776649746,7.157302037404319,4.731534385813149,0,0,0,1,0,7,63.400900000000014,,True,True,True,False,True,L00126,c1cc(ccc1C[C@@H](C(=O)O)N)OCCN=[N+]=N,azo_A(324),Aliphatic_long_chain; diazo_group; quaternary_nitrogen_3
511.8360000000001,6.527700000000005,56.330000000000005,2,2,5,5,4,0.14814814814814814,34,1,0,0.3200731815446615,1424.7998051923803,-2.7599999999999985,23.003970361819263,8.788143942360406,4.011815738447869,0,0,1,4,0,7,138.26049999999987,,False,True,False,False,False,L00127,CN1C(=O)C(=C([C@]1(Cc2ccc(cc2)Cl)O)c3c[nH]c4c3ccc(c4)Cl)Cc5ccc(cc5)Cl,None,None
498.7930000000001,6.612500000000004,62.32,3,2,5,5,4,0.11538461538461539,33,1,0,0.3042589337625581,1390.8368687282248,-2.759999999999999,22.053067735173386,8.544770771723863,4.275075147519154,0,0,1,4,0,7,131.58249999999998,,True,True,False,False,False,L00128,c1cc(ccc1CC2=C([C@](OC2=O)(Cc3ccc(cc3)Cl)O)c4c[nH]c5c4ccc(c5)Cl)Cl,None,None
534.0160000000002,5.216620000000004,102.46000000000001,7,1,9,5,4,0.2857142857142857,38,1,0,0.31457322482069305,1426.1920732737447,-4.11,25.53583745602434,11.101622370264304,5.1469578777633656,0,0,1,4,0,10,142.95369999999983,,False,True,True,False,False,L00129,CCOc1cc2c(cc1OCC)[C@@H](N(C(=O)C2)c3ccc(cc3OCc4[nH]nnn4)C)c5ccc(cc5)Cl,None,None
